model_name_list,detail_link,detail_url,rent_yn,list_price_wan,model_name,price_wan,rent_yn_detail,support_money_wan,monthly_rent_wan,remain_months,year_month,mileage_km,fuel_type,transmission,color,displacement_cc,reg_date
기아 더 뉴 모닝 1.0 디럭스,/mycar/mycar_view.php?no=2250265&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2250265&gubun=K,False,560.0,기아 더 뉴 모닝  1.0 디럭스,560.0,False,,,,2016.07,67000.0,가솔린,자동,베이지색,998.0,
기아 올 뉴 모닝 1.0  럭셔리,/mycar/mycar_view.php?no=2257060&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257060&gubun=K,False,330.0,기아 올 뉴 모닝 1.0  럭셔리,330.0,False,,,,2012.04,119824.0,가솔린,자동,빨간색,998.0,
기아 올 뉴 모닝 1.0 디럭스 스페셜,/mycar/mycar_view.php?no=2248735&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2248735&gubun=K,False,400.0,기아 올 뉴 모닝 1.0 디럭스 스페셜,400.0,False,,,,2013.10 (14년형),76467.0,가솔린,자동,베이지색,998.0,
기아 뉴모닝 1.0  LX 기본형 블랙프리미엄,/mycar/mycar_view.php?no=2257346&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257346&gubun=K,False,190.0,기아 뉴모닝 1.0  LX 기본형 블랙프리미엄,190.0,False,,,,2009.11 (10년형),155598.0,가솔린,자동,검정색,999.0,
기아 뉴모닝 1.0 LX 기본형 블랙프리미엄,/mycar/mycar_view.php?no=2257338&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257338&gubun=K,False,220.0,기아 뉴모닝 1.0 LX 기본형 블랙프리미엄,220.0,False,,,,2010.06 (11년형),101616.0,가솔린,자동,빨간색,999.0,
기아 모닝 1.0  LX 고급형,/mycar/mycar_view.php?no=2257375&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257375&gubun=K,False,155.0,기아 모닝 1.0  LX 고급형,155.0,False,,,,2007.10 (08년형),124000.0,가솔린,자동,빨간색,999.0,
기아 더 뉴 봉고3  윙바디 1톤 전동모터식,/mycar/mycar_view.php?no=2257214&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257214&gubun=K,False,1990.0,기아 더 뉴 봉고3  윙바디 1톤 전동모터식,1990.0,False,,,,2022.11,95717.0,디젤,자동,흰색,2497.0,
기아 더 뉴 봉고3  냉동 탑차 1톤 LPi 표준형,/mycar/mycar_view.php?no=2245550&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2245550&gubun=K,True,100.0,기아 더 뉴 봉고3  냉동 탑차 1톤 LPi 표준형,100.0,True,,,47 / 60,2024.10 (25년형),11000.0,LPG,자동,흰색,2469.0,
기아 더 뉴 봉고3 파워게이트  1톤 수직형,/mycar/mycar_view.php?no=2257362&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257362&gubun=K,False,1970.0,기아 더 뉴 봉고3 파워게이트  1톤 수직형,1970.0,False,,,,2024.05,82938.0,LPG,자동,흰색,2469.0,
기아 더 뉴 봉고3 킹캡  초장축 GLS,/mycar/mycar_view.php?no=2253550&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2253550&gubun=K,False,1270.0,기아 더 뉴 봉고3 킹캡  초장축 GLS,1270.0,False,,,,2019.01,49503.0,디젤,자동,흰색,2497.0,
기아 더 뉴 봉고3 킹캡 초장축 L,/mycar/mycar_view.php?no=2254576&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2254576&gubun=K,False,1210.0,기아 더 뉴 봉고3 킹캡 초장축 L,1210.0,False,,,,2019.11 (20년형),137827.0,디젤,자동,흰색,2497.0,
기아 더 뉴 봉고3 1.2톤 표준캡 GLS,/mycar/mycar_view.php?no=2256856&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256856&gubun=K,False,1950.0,기아 더 뉴 봉고3  1.2톤 표준캡 GLS,1950.0,False,,,,2022.02,85000.0,디젤,수동,청색,2497.0,
기아 더 뉴 봉고3 내장 탑차 1톤 LPi 플러스형,/mycar/mycar_view.php?no=2254316&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2254316&gubun=K,False,60.0,기아 더 뉴 봉고3  내장 탑차 1톤 LPi 플러스형,60.0,False,,,,2025.06,14300.0,LPG,자동,흰색,2469.0,
기아 더 뉴 봉고3 LPi 킹캡 초장축 GLS,/mycar/mycar_view.php?no=2250018&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2250018&gubun=K,False,1100.0,기아 더 뉴 봉고3  LPi 킹캡 초장축 GLS,1100.0,False,,,,2020.07,66000.0,LPG,자동,흰색,2359.0,
기아 더 뉴 봉고3 LPi 킹캡 초장축 GLS,/mycar/mycar_view.php?no=2248985&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2248985&gubun=K,False,1060.0,기아 더 뉴 봉고3  LPi 킹캡 초장축 GLS,1060.0,False,,,,2020.06,88000.0,LPG,수동,청색,2359.0,
기아 봉고3 EV 윙바디,/mycar/mycar_view.php?no=2256067&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256067&gubun=K,False,2400.0,기아 봉고3 EV 윙바디,2400.0,False,,,,2022.04,13359.0,디젤,자동,흰색,2497.0,
기아 봉고3 15인승,/mycar/mycar_view.php?no=2255279&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255279&gubun=K,False,970.0,기아 봉고3 15인승,970.0,False,,,,2004.03,225571.0,디젤,수동,진회색,2902.0,
기아 봉고3 스낵카,/mycar/mycar_view.php?no=2254657&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2254657&gubun=K,False,970.0,기아 봉고3 스낵카,970.0,False,,,,2011.12 (12년형),145000.0,디젤,수동,검정색,2902.0,
기아 봉고3 스낵카,/mycar/mycar_view.php?no=2257186&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257186&gubun=K,False,699.0,기아 봉고3 스낵카,699.0,False,,,,2011.10 (12년형),52000.0,디젤,수동,노란색,2902.0,
기아 봉고3 CRDi 킹캡  초장축 GLX,/mycar/mycar_view.php?no=2256466&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256466&gubun=K,False,380.0,기아 봉고3 CRDi 킹캡  초장축 GLX,380.0,False,,,,2008.06,119816.0,디젤,수동,흰색,2497.0,
기아 봉고3 CRDi 1.2톤 킹캡 초장축 GLX,/mycar/mycar_view.php?no=2255772&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255772&gubun=K,False,1050.0,기아 봉고3 CRDi 1.2톤 킹캡 초장축 GLX,1050.0,False,,,,2016.12 (17년형),87026.0,디젤,수동,흰색,2497.0,
아리아워크스루밴 이동업무차,/mycar/mycar_view.php?no=2241514&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2241514&gubun=K,False,2490.0,기아 봉고3  캠핑카 -,2490.0,False,,,,2019.06,28000.0,디젤,자동,흰색,2497.0,
기아 봉고3 더블캡 초장축 디럭스,/mycar/mycar_view.php?no=2255846&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255846&gubun=K,False,720.0,기아 봉고3 더블캡 초장축 디럭스,720.0,False,,,,2015.07 (16년형),134696.0,디젤,수동,흰색,2497.0,
기아 봉고3 킹캡 4WD 장축 럭셔리,/mycar/mycar_view.php?no=2252774&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2252774&gubun=K,False,1549.0,기아 봉고3  킹캡 4WD 장축 럭셔리,1549.0,False,,,,2015.10 (16년형),43026.0,디젤,수동,흰색투톤,2497.0,
기아 봉고3 CRDi 더블캡 초장축 GX 고급형,/mycar/mycar_view.php?no=2252202&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2252202&gubun=K,False,660.0,기아 봉고3  CRDi 더블캡 초장축 GX 고급형,660.0,False,,,,2015.03,190000.0,디젤,수동,청색,2497.0,
기아 봉고3 더블캡 초장축 GLX,/mycar/mycar_view.php?no=2253250&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2253250&gubun=K,False,699.0,기아 봉고3  더블캡 초장축 GLX,699.0,False,,,,2015.04,182000.0,디젤,자동,청색,2497.0,
기아 봉고3 CRDi 더블캡 초장축 GLX,/mycar/mycar_view.php?no=2253251&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2253251&gubun=K,False,550.0,기아 봉고3  CRDi 더블캡 초장축 GLX,550.0,False,,,,2014.03,283000.0,디젤,자동,청색,2497.0,
기아 봉고3 CRDi 더블캡 초장축 럭셔리,/mycar/mycar_view.php?no=2254282&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2254282&gubun=K,False,850.0,기아 봉고3  CRDi 더블캡 초장축 럭셔리,850.0,False,,,,2016.05,182151.0,디젤,자동,흰색,2497.0,
기아 봉고3 CRDi 더블캡 4WD 장축 노블레스,/mycar/mycar_view.php?no=2254556&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2254556&gubun=K,False,1499.0,기아 봉고3  CRDi 더블캡 4WD 장축 노블레스,1499.0,False,,,,2017.06 (18년형),63500.0,디젤,수동,흰색,2497.0,
기아 봉고3 내장 탑차,/mycar/mycar_view.php?no=2255338&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255338&gubun=K,False,550.0,기아 봉고3  내장 탑차 -,550.0,False,,,,2012.10 (13년형),211374.0,디젤,자동,흰색,2497.0,
기아 봉고3 더블캡 4WD 장축 노블레스,/mycar/mycar_view.php?no=2255312&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255312&gubun=K,False,1399.0,기아 봉고3  더블캡 4WD 장축 노블레스,1399.0,False,,,,2018.04 (19년형),139865.0,디젤,수동,청색,2497.0,
기아 봉고3 1.2톤 표준캡 초장축 프레스티지,/mycar/mycar_view.php?no=2256512&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256512&gubun=K,False,1180.0,기아 봉고3  1.2톤 표준캡 초장축 프레스티지,1180.0,False,,,,2018.04 (19년형),188000.0,디젤,수동,청색,2497.0,
기아 봉고3 냉동 탑차,/mycar/mycar_view.php?no=2256833&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256833&gubun=K,False,599.0,기아 봉고3  냉동 탑차 -,599.0,False,,,,2012.10 (13년형),198000.0,디젤,수동,흰색,2497.0,
기아 봉고3 CRDi 킹캡 초장축 GX 고급형,/mycar/mycar_view.php?no=2257069&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257069&gubun=K,False,499.0,기아 봉고3  CRDi 킹캡 초장축 GX 고급형,499.0,False,,,,2012.04,258000.0,디젤,수동,청색,2497.0,
기아 봉고3 킹캡 초장축 GX 스페셜,/mycar/mycar_view.php?no=2257070&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257070&gubun=K,False,899.0,기아 봉고3  킹캡 초장축 GX 스페셜,899.0,False,,,,2016.03,191000.0,디젤,자동,흰색,2497.0,
기아 봉고3 CRDi 표준캡 초장축 노블레스,/mycar/mycar_view.php?no=2257330&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257330&gubun=K,False,799.0,기아 봉고3  CRDi 표준캡 초장축 노블레스,799.0,False,,,,2015.12 (16년형),175000.0,디젤,자동,흰색,2497.0,
기아 모하비 더 마스터 3.0 디젤 4WD 5인승 플래티넘,/mycar/mycar_view.php?no=2250034&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2250034&gubun=K,False,2599.0,기아 모하비 더 마스터  3.0 디젤 4WD 5인승 플래티넘,2599.0,False,,,,2020.06 (21년형),132993.0,디젤,자동,검정색,2959.0,
기아 모하비 더 마스터 3.0 디젤 4WD 6인승 마스터즈,/mycar/mycar_view.php?no=2254453&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2254453&gubun=K,False,3499.0,기아 모하비 더 마스터 3.0 디젤 4WD 6인승 마스터즈,3499.0,False,,,,2019.10 (20년형),50316.0,디젤,자동,검정색,2959.0,
기아 모하비 더 마스터 3.0 디젤 4WD 6인승 마스터즈,/mycar/mycar_view.php?no=2255784&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255784&gubun=K,False,3399.0,기아 모하비 더 마스터 3.0 디젤 4WD 6인승 마스터즈,3399.0,False,,,,2019.11 (20년형),54936.0,디젤,자동,흰색,2959.0,
기아 모하비 더 마스터 3.0 디젤 4WD 5인승 마스터즈,/mycar/mycar_view.php?no=2257133&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257133&gubun=K,False,3170.0,기아 모하비 더 마스터 3.0 디젤 4WD 5인승 마스터즈,3170.0,False,,,,2019.12 (20년형),83723.0,디젤,자동,검정색,2959.0,
기아 모하비 더 마스터 3.0 디젤 4WD 7인승 마스터즈,/mycar/mycar_view.php?no=2256500&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256500&gubun=K,False,3830.0,기아 모하비 더 마스터 3.0 디젤 4WD 7인승 마스터즈,3830.0,False,,,,2021.08,52900.0,디젤,자동,흰색,2959.0,
기아 모하비 더 마스터 3.0 디젤 4WD 5인승 마스터즈,/mycar/mycar_view.php?no=2256654&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256654&gubun=K,False,3680.0,기아 모하비 더 마스터 3.0 디젤 4WD 5인승 마스터즈,3680.0,False,,,,2020.06 (21년형),46706.0,디젤,자동,흰색,2959.0,
기아 모하비 더 마스터 3.0 디젤 4WD 7인승 마스터즈,/mycar/mycar_view.php?no=2256957&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256957&gubun=K,False,3790.0,기아 모하비 더 마스터 3.0 디젤 4WD 7인승 마스터즈,3790.0,False,,,,2019.10 (20년형),34828.0,디젤,자동,검정색,2959.0,
기아 모하비 더 마스터 3.0 디젤 4WD 6인승  마스터즈,/mycar/mycar_view.php?no=2257048&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257048&gubun=K,False,3670.0,기아 모하비 더 마스터 3.0 디젤 4WD 6인승  마스터즈,3670.0,False,,,,2020.02,51905.0,디젤,자동,흰색,2959.0,
기아 모하비 더 마스터 3.0 디젤 4WD 5인승 마스터즈,/mycar/mycar_view.php?no=2254634&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2254634&gubun=K,False,4590.0,기아 모하비 더 마스터  3.0 디젤 4WD 5인승 마스터즈,4590.0,False,,,,2022.09,31637.0,디젤,자동,검정색,2959.0,
기아 모하비 더 마스터 3.0 디젤 4WD 5인승 마스터즈,/mycar/mycar_view.php?no=2255157&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255157&gubun=K,False,4390.0,기아 모하비 더 마스터 3.0 디젤 4WD 5인승 마스터즈,4390.0,False,,,,2022.09,40505.0,디젤,자동,흰색,2959.0,
기아 모하비 더 마스터 3.0 디젤 4WD 5인승 플래티넘,/mycar/mycar_view.php?no=2256618&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256618&gubun=K,False,3200.0,기아 모하비 더 마스터 3.0 디젤 4WD 5인승 플래티넘,3200.0,False,,,,2021.01,72815.0,디젤,자동,검정색,2959.0,
기아 모하비 더 마스터 3.0 디젤 4WD 6인승 마스터즈,/mycar/mycar_view.php?no=2251676&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2251676&gubun=K,False,4190.0,기아 모하비 더 마스터  3.0 디젤 4WD 6인승 마스터즈,4190.0,False,,,,2022.04,44006.0,디젤,자동,흰색,2959.0,
기아 모하비 더 마스터 3.0 디젤 4WD 6인승 마스터즈,/mycar/mycar_view.php?no=2237159&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2237159&gubun=K,False,3200.0,기아 모하비 더 마스터  3.0 디젤 4WD 6인승 마스터즈,3200.0,False,,,,2019.11 (20년형),121000.0,디젤,자동,기타색상,2959.0,
기아 더 뉴 모하비 3.0 디젤 AWD 프레지던트,/mycar/mycar_view.php?no=2254237&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2254237&gubun=K,False,2799.0,기아 더 뉴 모하비 3.0 디젤 AWD 프레지던트,2799.0,False,,,,2019.07,46445.0,디젤,자동,흰색,2959.0,
기아 더 뉴 모하비 3.0 디젤 AWD  프레지던트,/mycar/mycar_view.php?no=2256277&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256277&gubun=K,False,2470.0,기아 더 뉴 모하비 3.0 디젤 AWD  프레지던트,2470.0,False,,,,2018.02,63231.0,디젤,자동,검정색,2959.0,
기아 더 뉴 모하비 3.0 디젤 4WD VIP,/mycar/mycar_view.php?no=2247882&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2247882&gubun=K,False,990.0,기아 더 뉴 모하비 3.0 디젤 4WD VIP,990.0,False,,,,2017.06 (18년형),233372.0,디젤,자동,진회색,2959.0,
기아 모하비 3.8 가솔린 2WD KV380 고급형,/mycar/mycar_view.php?no=2256434&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256434&gubun=K,False,720.0,기아 모하비 3.8 가솔린 2WD KV380 고급형,720.0,False,,,,2009.09,179750.0,가솔린,자동,회색,3778.0,
기아 모하비 3.0 디젤 4WD  JV300 에센스 패키지,/mycar/mycar_view.php?no=2256470&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256470&gubun=K,False,390.0,기아 모하비 3.0 디젤 4WD  JV300 에센스 패키지,390.0,False,,,,2008.06,296811.0,디젤,자동,회색,2959.0,
기아 모하비 3.0 디젤 4WD  KV300,/mycar/mycar_view.php?no=2257109&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257109&gubun=K,False,690.0,기아 모하비 3.0 디젤 4WD  KV300,690.0,False,,,,2012.07,263590.0,디젤,자동,흰색,2959.0,
기아 더 뉴 스포티지  1.6 터보 2WD 프레스티지,/mycar/mycar_view.php?no=2254759&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2254759&gubun=K,True,250.0,기아 더 뉴 스포티지  1.6 터보 2WD 프레스티지,250.0,True,,68.0,60 / 60,2025.08,50.0,가솔린,자동,흰색,1598.0,
기아 더 뉴 스포티지 1.6 터보 2WD 노블레스,/mycar/mycar_view.php?no=2256999&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256999&gubun=K,True,51.0,기아 더 뉴 스포티지 1.6 터보 2WD 노블레스,51.0,True,,51.0,36 / 48,2025.01,9000.0,가솔린,자동,흰색,1598.0,
기아 더 뉴 스포티지 하이브리드 1.6 터보 HEV 2WD  X-라인,/mycar/mycar_view.php?no=2253602&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2253602&gubun=K,True,300.0,기아 더 뉴 스포티지 하이브리드 1.6 터보 HEV 2WD  X-라인,300.0,True,300.0,62.0,60 / 60,2025.10 (26년형),1350.0,가솔린 하이브리드,자동,흰색,1598.0,
기아 더 뉴 스포티지 하이브리드 1.6 터보 HEV 2WD 시그니처,/mycar/mycar_view.php?no=2255390&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255390&gubun=K,False,3599.0,기아 더 뉴 스포티지 하이브리드  1.6 터보 HEV 2WD 시그니처,3599.0,False,,,,2025.01,6320.0,가솔린 하이브리드,자동,진회색,1598.0,
기아 더 뉴 스포티지 하이브리드 1.6 터보 HEV 2WD 프레스티지,/mycar/mycar_view.php?no=2254761&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2254761&gubun=K,True,250.0,기아 더 뉴 스포티지 하이브리드 1.6 터보 HEV 2WD 프레스티지,250.0,True,,73.0,61 / 60,2025.10 (26년형),100.0,가솔린 하이브리드,자동,흰색,1598.0,
기아 디 올 뉴 스포티지 1.6 터보 2WD 노블레스,/mycar/mycar_view.php?no=2226867&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2226867&gubun=K,True,250.0,기아 디 올 뉴 스포티지 1.6 터보 2WD 노블레스,250.0,True,250.0,62.0,43 / 60,2022.11 (23년형),48000.0,가솔린,자동,흰색,1598.0,
기아 디 올 뉴 스포티지 1.6 터보 2WD 노블레스,/mycar/mycar_view.php?no=2231030&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2231030&gubun=K,True,250.0,기아 디 올 뉴 스포티지 1.6 터보 2WD 노블레스,250.0,True,250.0,61.0,48 / 60,2023.07,6800.0,가솔린,자동,흰색,1598.0,
기아 디 올 뉴 스포티지 1.6 터보 4WD  시그니처 그래비티,/mycar/mycar_view.php?no=2257144&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257144&gubun=K,False,2990.0,기아 디 올 뉴 스포티지 1.6 터보 4WD  시그니처 그래비티,2990.0,False,,,,2023.02,39423.0,가솔린,자동,흰색,1598.0,
기아 디 올 뉴 스포티지 2.0 디젤 2WD 노블레스 그래비티,/mycar/mycar_view.php?no=2257170&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257170&gubun=K,False,2690.0,기아 디 올 뉴 스포티지 2.0 디젤 2WD 노블레스 그래비티,2690.0,False,,,,2021.09 (22년형),65205.0,디젤,자동,회색,1998.0,
기아 디 올 뉴 스포티지 2.0 LPG 2WD 시그니처,/mycar/mycar_view.php?no=2247311&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2247311&gubun=K,True,3600.0,기아 디 올 뉴 스포티지  2.0 LPG 2WD 시그니처,3600.0,True,,,54 / 60,2023.01,28000.0,LPG,자동,진회색 (그래비티 그레이),1999.0,
기아 디 올 뉴 스포티지 하이브리드 1.6 터보 HEV 시그니처 그래비티,/mycar/mycar_view.php?no=2226862&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2226862&gubun=K,True,250.0,기아 디 올 뉴 스포티지 하이브리드 1.6 터보 HEV 시그니처 그래비티,250.0,True,250.0,58.0,25 / 36,2023.05,12000.0,가솔린 하이브리드,자동,진청색,1598.0,
기아 디 올 뉴 스포티지 하이브리드 1.6 터보 HEV 시그니처 그래비티,/mycar/mycar_view.php?no=2251436&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2251436&gubun=K,True,70.0,기아 디 올 뉴 스포티지 하이브리드 1.6 터보 HEV 시그니처 그래비티,70.0,True,70.0,70.0,30 / 60,2023.07,40000.0,가솔린 하이브리드,자동,진회색,1598.0,
기아 스포티지 더 볼드 2.0 가솔린 2WD 인텔리전트,/mycar/mycar_view.php?no=2256202&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256202&gubun=K,False,1890.0,기아 스포티지 더 볼드  2.0 가솔린 2WD 인텔리전트,1890.0,False,,,,2018.10 (19년형),93028.0,가솔린,자동,빨간색,1999.0,
기아 스포티지 더 볼드 1.6 디젤 2WD 프레스티지,/mycar/mycar_view.php?no=2247471&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2247471&gubun=K,False,1590.0,기아 스포티지 더 볼드  1.6 디젤 2WD 프레스티지,1590.0,False,,,,2021.03 (22년형),115087.0,디젤,자동,흰색,1598.0,
기아 스포티지 4세대 2.0 가솔린 2WD 노블레스,/mycar/mycar_view.php?no=2256120&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256120&gubun=K,False,1438.0,기아 스포티지 4세대 2.0 가솔린 2WD 노블레스,1438.0,False,,,,2017.10 (18년형),79285.0,가솔린,자동,진회색,1999.0,
기아 더 뉴 스포티지R 2.0 디젤 2WD 노블레스,/mycar/mycar_view.php?no=2248639&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2248639&gubun=K,False,690.0,기아 더 뉴 스포티지R  2.0 디젤 2WD 노블레스,690.0,False,,,,2014.05,181557.0,디젤,자동,청색,1995.0,
기아 더 뉴 스포티지R 2.0 디젤 2WD 노블레스,/mycar/mycar_view.php?no=2252365&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2252365&gubun=K,False,650.0,기아 더 뉴 스포티지R  2.0 디젤 2WD 노블레스,650.0,False,,,,2014.04,184773.0,디젤,자동,검정색,1995.0,
기아 스포티지R 2.0 가솔린 2WD  LX,/mycar/mycar_view.php?no=2257233&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257233&gubun=K,False,750.0,기아 스포티지R 2.0 가솔린 2WD  LX,750.0,False,,,,2011.01,103217.0,가솔린,자동,흰색,1998.0,
기아 스포티지R 2.0 디젤 2WD TLX 최고급형,/mycar/mycar_view.php?no=2254885&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2254885&gubun=K,False,790.0,기아 스포티지R  2.0 디젤 2WD TLX 최고급형,790.0,False,,,,2011.12 (12년형),240000.0,디젤,자동,흰색,1995.0,
기아 스팅어 마이스터 2.5 터보 플래티넘,/mycar/mycar_view.php?no=2253318&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2253318&gubun=K,False,2480.0,기아 스팅어 마이스터  2.5 터보 플래티넘,2480.0,False,,,,2021.03,105708.0,가솔린,자동,기타색상,2497.0,
