model_name_list,detail_link,detail_url,rent_yn,list_price_wan,model_name,price_wan,rent_yn_detail,support_money_wan,acquisition_cost_wan,monthly_rent_wan,remain_months,total_months,remain_months_text,year_month,mileage_km,fuel_type,transmission,color,displacement_cc,reg_date,gubun,maker_no,group_no,detail_no,maker_name,group_name,detail_name,fuel_efficiency,drivetrain_type
벤츠 매트리스 2.0,/mycar/mycar_view.php?no=2252175&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2252175&gubun=I,False,,벤츠  3세대  매트리스 2.0 -,,False,,,,,,,2020.10,30000.0,가솔린,자동,검정색,1991.0,,I,21,365,1715,벤츠,V클래스,V클래스 3세대 (14년~현재),,AWD
벤츠 V300 d 4매틱,/mycar/mycar_view.php?no=2247381&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2247381&gubun=I,False,,벤츠  3세대  V300 d 4매틱 -,,False,,,,,,,2025.00,31.0,디젤,자동,검정색,1950.0,,I,21,365,1715,벤츠,V클래스,V클래스 3세대 (14년~현재),,AWD
벤츠 V250 브라부스,/mycar/mycar_view.php?no=2218477&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2218477&gubun=I,False,5500.0,벤츠  3세대  V250 브라부스 -,5500.0,False,,,,,,,2016.08 (15년형),58024.0,디젤,자동,검정색,2143.0,,I,21,365,1715,벤츠,V클래스,V클래스 3세대 (14년~현재),,
벤츠 V300d 4매틱,/mycar/mycar_view.php?no=2253905&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2253905&gubun=I,False,,벤츠  3세대  V300 d 4매틱 -,,False,,,,,,,2025.10,46.0,디젤,자동,검정색,1950.0,,I,21,365,1715,벤츠,V클래스,V클래스 3세대 (14년~현재),,AWD
벤츠 V300 d 4매틱,/mycar/mycar_view.php?no=2251914&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2251914&gubun=I,False,,벤츠  3세대  V300 d 4매틱 -,,False,,,,,,,2025.00,30.0,디젤,자동,검정색,1950.0,,I,21,365,1715,벤츠,V클래스,V클래스 3세대 (14년~현재),,AWD
벤츠 V300 d 4매틱,/mycar/mycar_view.php?no=2248917&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2248917&gubun=I,False,17500.0,벤츠  3세대  V300 d 4매틱 -,17500.0,False,,,,,,,2025.00,9.0,디젤,자동,검정색,1950.0,,I,21,365,1715,벤츠,V클래스,V클래스 3세대 (14년~현재),,AWD
벤츠 V300 d 4매틱,/mycar/mycar_view.php?no=2248873&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2248873&gubun=I,False,,벤츠  3세대  V300 d 4매틱 -,,False,,,,,,,2025.00,14.0,디젤,자동,검정색,1950.0,,I,21,365,1715,벤츠,V클래스,V클래스 3세대 (14년~현재),,AWD
벤츠 V300 d 4매틱,/mycar/mycar_view.php?no=2247276&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2247276&gubun=I,False,,벤츠  3세대  V300 d 4매틱 -,,False,,,,,,,2025.00,27.0,디젤,자동,검정색,1950.0,,I,21,365,1715,벤츠,V클래스,V클래스 3세대 (14년~현재),,AWD
벤츠 매트리스 2.0,/mycar/mycar_view.php?no=2242768&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2242768&gubun=I,False,,벤츠  3세대  매트리스 2.0 -,,False,,,,,,,2022.11 (20년형),3160.0,가솔린,자동,검정색,1991.0,,I,21,365,1715,벤츠,V클래스,V클래스 3세대 (14년~현재),,AWD
더밴 13인승 스프린터,/mycar/mycar_view.php?no=2233793&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2233793&gubun=I,False,8500.0,벤츠 스프린터 3세대  319 CDI -,8500.0,False,,,,,,,2021.09 (22년형),57212.0,디젤,자동,검정색,2987.0,,I,21,366,1972,벤츠,스프린터,스프린터 3세대 (19년~현재),,AWD
ZYLE 벤츠 스프린터,/mycar/mycar_view.php?no=2249932&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2249932&gubun=I,False,7350.0,벤츠 스프린터 3세대  519 CDI 엑스트라 L,7350.0,False,,,,,,,2022.10 (23년형),60000.0,디젤,자동,검정색,2987.0,,I,21,366,1972,벤츠,스프린터,스프린터 3세대 (19년~현재),,AWD
ZYLE 벤츠 스프린터,/mycar/mycar_view.php?no=2251326&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2251326&gubun=I,False,7550.0,벤츠 스프린터 3세대  319 CDI -,7550.0,False,,,,,,,2023.01,59370.0,디젤,자동,검정색,2987.0,,I,21,366,1972,벤츠,스프린터,스프린터 3세대 (19년~현재),,AWD
더밴 13인승 스프린터,/mycar/mycar_view.php?no=2253264&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2253264&gubun=I,False,7950.0,벤츠 스프린터 3세대  319 CDI -,7950.0,False,,,,,,,2021.11 (22년형),61964.0,디젤,자동,검정색,2987.0,,I,21,366,1972,벤츠,스프린터,스프린터 3세대 (19년~현재),,AWD
케이씨 노블클라쎄 벤츠 스프린터 L13,/mycar/mycar_view.php?no=2255489&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255489&gubun=I,False,11700.0,벤츠 스프린터 3세대  519 CDI L,11700.0,False,,,,,,,2022.06,24542.0,디젤,자동,검정색,2987.0,,I,21,366,1972,벤츠,스프린터,스프린터 3세대 (19년~현재),,AWD
케이씨 노블클라쎄 벤츠 스프린터 L13,/mycar/mycar_view.php?no=2256408&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256408&gubun=I,False,12500.0,벤츠 스프린터 3세대  519 CDI L,12500.0,False,,,,,,,2022.04,20383.0,디젤,자동,검정색,2987.0,,I,21,366,1972,벤츠,스프린터,스프린터 3세대 (19년~현재),,AWD
벤츠 스프린터 519 CDI L,/mycar/mycar_view.php?no=2250898&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2250898&gubun=I,False,6950.0,벤츠 스프린터 3세대  519 CDI L,6950.0,False,,,,,,,2019.04,10175.0,디젤,자동,검정색,2987.0,,I,21,366,1972,벤츠,스프린터,스프린터 3세대 (19년~현재),,AWD
벤츠 13인승 스프린터 519 CDI L,/mycar/mycar_view.php?no=2252092&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2252092&gubun=I,False,9350.0,벤츠 스프린터 3세대  519 CDI L,9350.0,False,,,,,,,2021.02 (20년형),18630.0,디젤,자동,검정색,2987.0,,I,21,366,1972,벤츠,스프린터,스프린터 3세대 (19년~현재),,AWD
세화 뉴 스프린터 319,/mycar/mycar_view.php?no=2242922&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2242922&gubun=I,False,,벤츠 스프린터 3세대  319 CDI -,,False,,,,,,,2025.00,19.0,디젤,자동,기타색상,1950.0,,I,21,366,1972,벤츠,스프린터,스프린터 3세대 (19년~현재),,AWD
세화 벤츠 스프린터 장의차,/mycar/mycar_view.php?no=2245223&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2245223&gubun=I,False,,벤츠 스프린터 3세대  519 CDI 엑스트라 L,,False,,,,,,,2025.00,19.0,디젤,자동,검정색,1950.0,,I,21,366,1972,벤츠,스프린터,스프린터 3세대 (19년~현재),,AWD
벤츠 스프린터 519 CDI 엑스트라 L,/mycar/mycar_view.php?no=2252574&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2252574&gubun=I,False,,벤츠 스프린터 3세대  519 CDI 엑스트라 L,,False,,,,,,,2025.00,39.0,디젤,자동,검정색,2987.0,,I,21,366,1972,벤츠,스프린터,스프린터 3세대 (19년~현재),,AWD
벤츠 스프린터 319 CDI,/mycar/mycar_view.php?no=2254218&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2254218&gubun=I,False,,벤츠 스프린터 3세대  319 CDI -,,False,,,,,,,2025.00,19.0,디젤,자동,검정색,1950.0,,I,21,366,1972,벤츠,스프린터,스프린터 3세대 (19년~현재),,AWD
세화 벤츠 스프린터 장의차 리무진,/mycar/mycar_view.php?no=2255105&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255105&gubun=I,False,,벤츠 스프린터 3세대  519 CDI 엑스트라 L,,False,,,,,,,2025.00,37.0,디젤,자동,검정색,1950.0,,I,21,366,1972,벤츠,스프린터,스프린터 3세대 (19년~현재),,AWD
더밴 스프린터 11인승,/mycar/mycar_view.php?no=2247833&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2247833&gubun=I,False,,벤츠 스프린터 3세대  319 CDI -,,False,,,,,,,2020.01,83000.0,디젤,자동,검정색,2987.0,,I,21,366,1972,벤츠,스프린터,스프린터 3세대 (19년~현재),,AWD
더밴 13인승 스프린터,/mycar/mycar_view.php?no=2246496&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2246496&gubun=I,False,7900.0,벤츠 스프린터 3세대  519 CDI L,7900.0,False,,,,,,,2020.05 (19년형),24500.0,디젤,자동,검정색,2987.0,,I,21,366,1972,벤츠,스프린터,스프린터 3세대 (19년~현재),,AWD
더밴 9인승 스프린터,/mycar/mycar_view.php?no=2155732&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2155732&gubun=I,False,9000.0,벤츠 스프린터 3세대  319 CDI -,,False,,,,,,,2020.09,19000.0,디젤,자동,검정색,2987.0,,I,21,366,1972,벤츠,스프린터,스프린터 3세대 (19년~현재),,AWD
더밴 9인승 스프린터,/mycar/mycar_view.php?no=2254511&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2254511&gubun=I,False,,벤츠 스프린터 3세대  319 CDI -,,False,,,,,,,2022.11 (23년형),61821.0,디젤,자동,검정색,2987.0,,I,21,366,1972,벤츠,스프린터,스프린터 3세대 (19년~현재),,AWD
더밴 13인승 스프린터,/mycar/mycar_view.php?no=2245330&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2245330&gubun=I,False,,벤츠 스프린터 3세대  319 CDI -,,False,,,,,,,2022.07,52000.0,디젤,자동,검정색,2987.0,,I,21,366,1972,벤츠,스프린터,스프린터 3세대 (19년~현재),,AWD
더밴 13인승 스프린터,/mycar/mycar_view.php?no=2251213&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2251213&gubun=I,False,,벤츠 스프린터 3세대  519 CDI 엑스트라 L,,False,,,,,,,2023.08,22100.0,디젤,자동,검정색,1950.0,,I,21,366,1972,벤츠,스프린터,스프린터 3세대 (19년~현재),,AWD
더밴 13인승 스프린터,/mycar/mycar_view.php?no=2249645&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2249645&gubun=I,False,900.0,벤츠 스프린터 3세대  319 CDI -,,False,,,,,,,2021.09,72000.0,디젤,자동,검정색,2987.0,,I,21,366,1972,벤츠,스프린터,스프린터 3세대 (19년~현재),,AWD
와이즈오토 스프린터 319KB 11인승,/mycar/mycar_view.php?no=2236327&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2236327&gubun=I,False,,벤츠 스프린터 2세대  3.0 디젤 -,,False,,,,,,,2018.02 (17년형),57000.0,디젤,자동,검정색,2987.0,,I,21,366,1252,벤츠,스프린터,스프린터 2세대 (06~18년),,
벤츠 스프린터 2세대  픽업 캡 스탠다드,/mycar/mycar_view.php?no=2255431&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255431&gubun=I,False,3500.0,벤츠 스프린터 2세대  픽업 캡 스탠다드,3500.0,False,,,,,,,2016.12 (17년형),103500.0,디젤,자동,흰색투톤,2987.0,,I,21,366,1252,벤츠,스프린터,스프린터 2세대 (06~18년),,
에스모터스 벤츠 스프린터,/mycar/mycar_view.php?no=2254501&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2254501&gubun=I,False,,벤츠 스프린터 2세대  3.0 디젤 -,,False,,,,,,,2016.04,175901.0,디젤,자동,검정색,2987.0,,I,21,366,1252,벤츠,스프린터,스프린터 2세대 (06~18년),,
벤츠 스프린터 캠핑카,/mycar/mycar_view.php?no=2252693&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2252693&gubun=I,False,8100.0,벤츠 스프린터 2세대  3.0 디젤 -,8100.0,False,,,,,,,2014.12 (15년형),71900.0,디젤,자동,검정색,2987.0,,I,21,366,1252,벤츠,스프린터,스프린터 2세대 (06~18년),,
벤츠 와이즈오토 스프린터 319KB 13인승,/mycar/mycar_view.php?no=2252022&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2252022&gubun=I,False,,벤츠 스프린터 2세대  3.0 디젤 -,,False,,,,,,,2019.12 (18년형),78248.0,디젤,자동,회색,2987.0,,I,21,366,1252,벤츠,스프린터,스프린터 2세대 (06~18년),,
에스모터스 벤츠 스프린터,/mycar/mycar_view.php?no=2247761&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2247761&gubun=I,False,6500.0,벤츠 스프린터 2세대  3.0 디젤 -,6500.0,False,,,,,,,2016.12,131200.0,디젤,자동,검정색,2987.0,,I,21,366,1252,벤츠,스프린터,스프린터 2세대 (06~18년),,
벤츠 와이즈오토 스프린터 유로스타 VIP 319KB,/mycar/mycar_view.php?no=2238895&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2238895&gubun=I,False,,벤츠 스프린터 2세대  3.0 디젤 -,,False,,,,,,,2018.07,77800.0,디젤,자동,검정색,2987.0,,I,21,366,1252,벤츠,스프린터,스프린터 2세대 (06~18년),,
벤츠 R350 4매틱,/mycar/mycar_view.php?no=2252445&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2252445&gubun=I,False,990.0,벤츠   R350 4매틱 -,990.0,False,,,,,,,2014.02 (09년형),128270.0,디젤,자동,은색,3498.0,,I,21,364,897,벤츠,R클래스,R클래스 (05~13년),6.6,AWD
벤츠 190 E 2.0,/mycar/mycar_view.php?no=2255047&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255047&gubun=I,False,1500.0,벤츠 190  E 2.0 -,1500.0,False,,,,,,,1989.11 (87년형),236000.0,가솔린,수동,진회색,1997.0,,I,21,375,1490,벤츠,190,190 (82~94년),,AWD
벤츠 190 E 2.6,/mycar/mycar_view.php?no=2149143&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2149143&gubun=I,False,2890.0,벤츠 190  E 2.6 -,2890.0,False,,,,,,,1999.09 (07년형),118367.0,가솔린,자동,흰색,2599.0,,I,21,375,1490,벤츠,190,190 (82~94년),,
벤츠 300 SEL,/mycar/mycar_view.php?no=1864701&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=1864701&gubun=I,False,,벤츠 SEL  300 SEL,,False,,,,,,,1990.04,83000.0,가솔린,자동,흰색,2962.0,,I,21,380,1440,벤츠,SEL/SEC,SEL (53~94년),,AWD
벤츠 280 SEL,/mycar/mycar_view.php?no=2145217&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2145217&gubun=I,False,,벤츠 SEL  280 SEL,,False,,,,,,,2018.09 (73년형),85000.0,가솔린,자동,기타색상,4520.0,,I,21,380,1440,벤츠,SEL/SEC,SEL (53~94년),,AWD
벤츠 560 SEL,/mycar/mycar_view.php?no=2226990&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2226990&gubun=I,False,,벤츠 SEL  560 SEL,,False,,,,,,,1991.03 (90년형),145000.0,가솔린,자동,진회색,5547.0,,I,21,380,1440,벤츠,SEL/SEC,SEL (53~94년),,AWD
벤츠 EQC 400 4매틱,/mycar/mycar_view.php?no=2256649&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256649&gubun=I,False,3800.0,벤츠 EQC 400 4매틱,3800.0,False,,,,,,,2020.11,67807.0,전기,자동,흰색,230.0,,I,21,1007,2097,벤츠,EQC,EQC (19년~현재),,AWD
벤츠 GLB GLB250 4매틱,/mycar/mycar_view.php?no=2246899&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2246899&gubun=I,True,0.0,벤츠  GLB250 4매틱,,True,,0.0,95.0,32.0,60.0,32 / 60,2023.07,33000.0,가솔린,자동,흰색,1991.0,,I,21,1065,2342,벤츠,GLB클래스,GLB클래스 (20년~현재),9.5,AWD
벤츠 GLB35 AMG 4매틱,/mycar/mycar_view.php?no=2257251&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257251&gubun=I,False,,벤츠   GLB35 AMG 4매틱 -,,False,,,,,,,2025.10,98.0,가솔린,자동,흰색,1991.0,,I,21,1065,2342,벤츠,GLB클래스,GLB클래스 (20년~현재),9.0,AWD
벤츠 GLB250 4매틱,/mycar/mycar_view.php?no=2256488&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256488&gubun=I,False,,벤츠   GLB250 4매틱 -,,False,,,,,,,2025.00,8020.0,가솔린,자동,흰색,1991.0,,I,21,1065,2342,벤츠,GLB클래스,GLB클래스 (20년~현재),10.5,AWD
벤츠 GLB250 4매틱,/mycar/mycar_view.php?no=2255110&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255110&gubun=I,False,,벤츠   GLB250 4매틱 -,,False,,,,,,,2023.02,32957.0,가솔린,자동,흰색,1991.0,,I,21,1065,2342,벤츠,GLB클래스,GLB클래스 (20년~현재),9.5,AWD
벤츠 GLB35 AMG 4매틱,/mycar/mycar_view.php?no=2256960&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256960&gubun=I,False,,벤츠   GLB35 AMG 4매틱 -,,False,,,,,,,2025.00,11800.0,가솔린,자동,흰색,1991.0,,I,21,1065,2342,벤츠,GLB클래스,GLB클래스 (20년~현재),9.0,AWD
벤츠 GLB GLB220,/mycar/mycar_view.php?no=2254578&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2254578&gubun=I,False,3680.0,벤츠  GLB220,3680.0,False,,,,,,,2021.02,55700.0,가솔린,자동,검정색,1991.0,,I,21,1065,2342,벤츠,GLB클래스,GLB클래스 (20년~현재),11.5,FF
벤츠 GLB200d,/mycar/mycar_view.php?no=2247137&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2247137&gubun=I,False,,벤츠   GLB200d -,,False,,,,,,,2021.10,58500.0,디젤,자동,흰색,1950.0,,I,21,1065,2342,벤츠,GLB클래스,GLB클래스 (20년~현재),14.2,FF
벤츠 GLB200d,/mycar/mycar_view.php?no=2245985&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2245985&gubun=I,False,,벤츠   GLB200d -,,False,,,,,,,2021.10,57000.0,디젤,자동,흰색,1950.0,,I,21,1065,2342,벤츠,GLB클래스,GLB클래스 (20년~현재),14.2,FF
벤츠 마이바흐 GLS 600 4매틱,/mycar/mycar_view.php?no=2245391&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2245391&gubun=I,False,,벤츠 마이바흐   GLS 600 4매틱 -,,False,,,,,,,2021.10,2600.0,가솔린,자동,기타색상,3982.0,,I,21,1074,2372,벤츠,마이바흐 GLS클래스,마이바흐 GLS클래스 (20년~현재),,AWD
벤츠 마이바흐 GLS 600 4매틱 마누팍투어,/mycar/mycar_view.php?no=2251271&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2251271&gubun=I,False,,벤츠 마이바흐   GLS 600 4매틱 마누팍투어,,False,,,,,,,2023.08,24600.0,가솔린,자동,검정투톤,3982.0,,I,21,1074,2372,벤츠,마이바흐 GLS클래스,마이바흐 GLS클래스 (20년~현재),6.6,AWD
벤츠 마이바흐 GLS 600 4매틱 마누팍투어,/mycar/mycar_view.php?no=2251537&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2251537&gubun=I,False,,벤츠 마이바흐   GLS 600 4매틱 마누팍투어,,False,,,,,,,2024.02 (23년형),15200.0,가솔린,자동,기타색상,3982.0,,I,21,1074,2372,벤츠,마이바흐 GLS클래스,마이바흐 GLS클래스 (20년~현재),6.6,AWD
벤츠 마이바흐 GLS 600 4매틱,/mycar/mycar_view.php?no=2249550&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2249550&gubun=I,False,,벤츠 마이바흐   GLS 600 4매틱 -,,False,,,,,,,2025.04,4816.0,가솔린,자동,검정색,3982.0,,I,21,1074,2372,벤츠,마이바흐 GLS클래스,마이바흐 GLS클래스 (20년~현재),6.6,AWD
벤츠 마이바흐 GLS 600 4매틱 마누팍투어,/mycar/mycar_view.php?no=2252200&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2252200&gubun=I,False,,벤츠 마이바흐   GLS 600 4매틱 마누팍투어,,False,,,,,,,2023.06,28300.0,가솔린,자동,기타색상,3982.0,,I,21,1074,2372,벤츠,마이바흐 GLS클래스,마이바흐 GLS클래스 (20년~현재),6.6,AWD
벤츠 마이바흐 GLS 600 4매틱,/mycar/mycar_view.php?no=2253255&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2253255&gubun=I,False,,벤츠 마이바흐   GLS 600 4매틱 -,,False,,,,,,,2025.01,5324.0,가솔린,자동,흰색,3982.0,,I,21,1074,2372,벤츠,마이바흐 GLS클래스,마이바흐 GLS클래스 (20년~현재),6.6,AWD
벤츠 마이바흐 GLS 600 4매틱 마누팍투어,/mycar/mycar_view.php?no=2253507&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2253507&gubun=I,False,,벤츠 마이바흐   GLS 600 4매틱 마누팍투어,,False,,,,,,,2023.05,19544.0,가솔린,자동,검정투톤,3982.0,,I,21,1074,2372,벤츠,마이바흐 GLS클래스,마이바흐 GLS클래스 (20년~현재),6.6,AWD
벤츠 마이바흐 GLS 600 4매틱 마누팍투어,/mycar/mycar_view.php?no=2254832&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2254832&gubun=I,False,,벤츠 마이바흐   GLS 600 4매틱 마누팍투어,,False,,,,,,,2024.02 (23년형),26387.0,가솔린,자동,검정투톤,3982.0,,I,21,1074,2372,벤츠,마이바흐 GLS클래스,마이바흐 GLS클래스 (20년~현재),6.6,AWD
벤츠 마이바흐  GLS 600 4매틱 마누팍투어,/mycar/mycar_view.php?no=2256845&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256845&gubun=I,False,,벤츠 마이바흐   GLS 600 4매틱 마누팍투어,,False,,,,,,,2023.04,28100.0,가솔린,자동,검정투톤 (블랙/골드),3982.0,,I,21,1074,2372,벤츠,마이바흐 GLS클래스,마이바흐 GLS클래스 (20년~현재),6.6,AWD
벤츠 마이바흐 GLS 600 4매틱 마누팍투어,/mycar/mycar_view.php?no=2256846&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256846&gubun=I,False,,벤츠 마이바흐   GLS 600 4매틱 마누팍투어,,False,,,,,,,2024.09,5800.0,가솔린,자동,검정투톤,3982.0,,I,21,1074,2372,벤츠,마이바흐 GLS클래스,마이바흐 GLS클래스 (20년~현재),6.6,AWD
벤츠 마이바흐 GLS 600 4매틱,/mycar/mycar_view.php?no=2254190&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2254190&gubun=I,False,,벤츠 마이바흐   GLS 600 4매틱 -,,False,,,,,,,2025.09,1412.0,가솔린,자동,검정색,3982.0,,I,21,1074,2372,벤츠,마이바흐 GLS클래스,마이바흐 GLS클래스 (20년~현재),6.6,AWD
벤츠 마이바흐 GLS 600 4매틱,/mycar/mycar_view.php?no=2246312&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2246312&gubun=I,False,,벤츠 마이바흐   GLS 600 4매틱 -,,False,,,,,,,2022.09,31863.0,가솔린,자동,청색,3982.0,,I,21,1074,2372,벤츠,마이바흐 GLS클래스,마이바흐 GLS클래스 (20년~현재),,AWD
벤츠 마이바흐  GLS 600 4매틱,/mycar/mycar_view.php?no=2253756&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2253756&gubun=I,False,,벤츠 마이바흐   GLS 600 4매틱 -,,False,,,,,,,2022.10,27433.0,가솔린,자동,검정색,3982.0,,I,21,1074,2372,벤츠,마이바흐 GLS클래스,마이바흐 GLS클래스 (20년~현재),,AWD
벤츠 마이바흐 GLS 600 4매틱 마누팍투어,/mycar/mycar_view.php?no=2247169&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2247169&gubun=I,False,,벤츠 마이바흐   GLS 600 4매틱 마누팍투어,,False,,,,,,,2023.12,16000.0,가솔린,자동,기타색상,3982.0,,I,21,1074,2372,벤츠,마이바흐 GLS클래스,마이바흐 GLS클래스 (20년~현재),6.6,AWD
벤츠 마이바흐 GLS 600 4매틱 매뉴팩쳐,/mycar/mycar_view.php?no=2257327&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257327&gubun=I,False,,벤츠 마이바흐   GLS 600 4매틱 마누팍투어,,False,,,,,,,2024.06 (23년형),16000.0,가솔린,자동,검정투톤 (골드 투톤),3982.0,,I,21,1074,2372,벤츠,마이바흐 GLS클래스,마이바흐 GLS클래스 (20년~현재),6.6,AWD
벤츠 마이바흐 GLS 600 4매틱,/mycar/mycar_view.php?no=2256690&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256690&gubun=I,False,,벤츠 마이바흐   GLS 600 4매틱 -,,False,,,,,,,2022.10,31000.0,가솔린,자동,은색투톤,3982.0,,I,21,1074,2372,벤츠,마이바흐 GLS클래스,마이바흐 GLS클래스 (20년~현재),,AWD
벤츠 마이바흐 GLS 600 4매틱,/mycar/mycar_view.php?no=2256605&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256605&gubun=I,False,,벤츠 마이바흐   GLS 600 4매틱 -,,False,,,,,,,2023.04,25000.0,가솔린,자동,진주색,3982.0,,I,21,1074,2372,벤츠,마이바흐 GLS클래스,마이바흐 GLS클래스 (20년~현재),6.6,AWD
벤츠 마이바흐  GLS 600 4매틱,/mycar/mycar_view.php?no=2255730&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255730&gubun=I,False,,벤츠 마이바흐   GLS 600 4매틱 -,,False,,,,,,,2021.12,18500.0,가솔린,자동,녹색,3982.0,,I,21,1074,2372,벤츠,마이바흐 GLS클래스,마이바흐 GLS클래스 (20년~현재),,AWD
벤츠 마이바흐 GLS 600 4매틱,/mycar/mycar_view.php?no=2256371&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256371&gubun=I,False,,벤츠 마이바흐   GLS 600 4매틱 -,,False,,,,,,,2022.10,35400.0,가솔린,자동,검정색,3982.0,,I,21,1074,2372,벤츠,마이바흐 GLS클래스,마이바흐 GLS클래스 (20년~현재),,AWD
벤츠 마이바흐  GLS 600 4매틱 마누팍투어,/mycar/mycar_view.php?no=2255818&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255818&gubun=I,False,,벤츠 마이바흐   GLS 600 4매틱 마누팍투어,,False,,,,,,,2023.08,28023.0,가솔린,자동,검정투톤,3982.0,,I,21,1074,2372,벤츠,마이바흐 GLS클래스,마이바흐 GLS클래스 (20년~현재),6.6,AWD
벤츠 바론 레플리카,/mycar/mycar_view.php?no=2255828&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255828&gubun=I,False,,벤츠 기타 - -,,False,,,,,,,1953.05,11750.0,가솔린,자동,흰색,2800.0,,I,21,1123,2513,벤츠,기타,기타,,
