brand,model,year,price_krw,mileage_km,fuel_type,transmission,body_type,displacement_cc,link
기아,현대 디 올 뉴 그랜저 하이브리드 1.6 터보 HEV  캘리그래피,2025,3000000.0,1760,가솔린 하이브리드,자동,,1598230,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2255806&gubun=K
기아,현대 더 뉴 그랜저 하이브리드 2.4 HEV 캘리그래피,2023,2500000.0,12000,가솔린 하이브리드,자동,,2400200,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2226859&gubun=K
기아,현대 더 뉴 그랜저 하이브리드 2.4 HEV 익스클루시브,2023,2500000.0,18000,가솔린 하이브리드,자동,,1598200,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2226925&gubun=K
기아,현대 베라크루즈 3.0 디젤 2WD VX 럭셔리,2011,5490000.0,136593,디젤,자동,,2959245,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2254626&gubun=K
기아,현대 디 올 뉴 코나  1.6 가솔린 터보 2WD 인스퍼레이션,2025,21990000.0,4874,가솔린,자동,,1598198,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2251065&gubun=K
기아,현대 엑센트  1.4 VVT 프리미어,2013,6900000.0,77850,가솔린,자동,,1396108,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256597&gubun=K
기아,현대 제네시스 BH330 럭셔리,2011,3790000.0,163231,가솔린,자동,,3342300,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2255664&gubun=K
기아,현대 e-에어로타운 롱바디  35인승 자가용,2013,29500000.0,239777,디젤,수동,,5899,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2257301&gubun=K
기아,현대 아반떼MD 1.6 M16 럭셔리,2011,2790000.0,146618,가솔린,자동,,1591,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2255875&gubun=K
기아,현대 엑센트  1.6 디젤 럭셔리,2012,2490000.0,181554,디젤,자동,,1582128,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256312&gubun=K
기아,현대 YF쏘나타 2.0 LPi 디럭스,2009,2790000.0,106800,LPG,자동,,1998157,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256313&gubun=K
기아,현대 LF쏘나타 1.7 디젤 스타일,2015,4790000.0,157612,디젤,자동,,1685141,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256388&gubun=K
기아,현대 넥쏘   프리미엄,2023,22300000.0,61363,수소,자동,,154,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2250341&gubun=K
기아,현대 그랜드스타렉스 2.5 디젤 밴 3인승 2WD 스마트 스페셜,2015,6900000.0,134847,디젤,수동,,2497175,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2249967&gubun=K
기아,현대 그랜저HG 300 LPi 모던,2016,5300000.0,245000,LPG,자동,,2999235,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2251329&gubun=K
기아,현대 그랜저HG 300 LPi 모던,2014,6200000.0,151456,LPG,자동,,2999235,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2251330&gubun=K
기아,현대 포터2 CRDi 더블캡 초장축 SUP 고급형,2016,7600000.0,142141,디젤,수동,,2497,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2253097&gubun=K
기아,현대 포터2 CRDi 더블캡 초장축 SUP 고급형,2015,6700000.0,144506,디젤,수동,,2497,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2255690&gubun=K
기아,현대 그랜드스타렉스 2.5 디젤 밴 5인승 2WD  CVX 디럭스,2013,4700000.0,271183,디젤,자동,,2497174,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2255698&gubun=K
기아,현대 아반떼MD 1.6  M16 프리미어,2010,4100000.0,137365,가솔린,자동,,1591140,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2255917&gubun=K
기아,현대 그랜저HG 300 LPi  프리미엄,2014,4000000.0,262710,LPG,자동,,2999235,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2255934&gubun=K
기아,현대 그랜드스타렉스 2.5 디젤 밴 3인승 2WD  CVX 럭셔리,2011,3500000.0,241198,디젤,자동,,2497174,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256336&gubun=K
기아,현대 포터2 CRDi 더블캡  초장축 SUP 고급형,2015,6990000.0,143595,디젤,수동,,2497,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256685&gubun=K
기아,현대 아반떼AD 1.6 밸류 플러스,2016,7600000.0,116407,가솔린,자동,,1591132,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256686&gubun=K
기아,현대 뉴 에쿠스 3.8 VS380 프레스티지,2011,2900000.0,229400,가솔린,자동,,3778334,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256687&gubun=K
기아,현대 디 올 뉴 그랜저 2.5 2WD  프리미엄,2026,0.0,30,가솔린,자동,,2497198,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2257300&gubun=K
기아,현대 YF쏘나타 2.4 F24 최고급형,2010,2790000.0,97731,가솔린,자동,,2359201,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2257049&gubun=K
기아,현대 제네시스 BH330 그랜드,2009,2490000.0,154000,가솔린,자동,,3342262,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2222941&gubun=K
기아,현대 더 뉴 캐스퍼 1.0  디 에센셜,2026,0.0,30,가솔린,자동,,99876,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2257299&gubun=K
기아,현대 디 올 뉴 싼타페 2.5 가솔린 터보 AWD 프레스티지,2023,31900000.0,115386,가솔린,자동,,2497281,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256684&gubun=K
기아,현대 제네시스 DH G330 AWD 프리미엄,2016,6990000.0,202903,가솔린,자동,,3342282,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2239818&gubun=K
기아,현대 디 올 뉴 투싼 하이브리드 1.6 터보 HEV  프리미엄,2021,25000000.0,98830,가솔린 하이브리드,자동,,1598230,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256990&gubun=K
기아,현대 뉴 투싼ix 2.0 디젤 2WD  스마트,2014,8400000.0,87287,디젤,자동,,1995184,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2257234&gubun=K
기아,현대 뉴 에쿠스 3.8  VS380 프라임 VIP팩,2010,5800000.0,145077,가솔린,자동,,3778290,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256728&gubun=K
기아,현대 그랜저IG 3.0 LPi 모던,2018,12700000.0,107166,LPG,자동,,2999235,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256427&gubun=K
기아,현대 그랜저HG 240 럭셔리,2011,4000000.0,167602,가솔린,자동,,2359201,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256476&gubun=K
기아,현대 팰리세이드 3.8 가솔린 2WD 익스클루시브,2019,19900000.0,126981,가솔린,자동,,3778295,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256403&gubun=K
기아,현대 싼타페DM 2.0 디젤 2WD  익스클루시브,2013,10490000.0,67672,디젤,자동,,1997184,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256464&gubun=K
기아,현대 아반떼AD 1.6 터보 스포츠  DCT,2018,8600000.0,132060,가솔린,자동,,1591204,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256520&gubun=K
기아,현대 아반떼MD 1.6 M16 탑,2011,3900000.0,127592,가솔린,자동,,1591140,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256525&gubun=K
기아,현대 뉴 에쿠스 3.8  VS380 프라임,2012,5400000.0,173394,가솔린,자동,,3778334,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256545&gubun=K
기아,현대 쏘나타 뉴 라이즈 하이브리드 2.0 HEV  모던,2017,8400000.0,184972,가솔린 하이브리드,자동,,1999191,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256554&gubun=K
기아,현대 쏘나타 뉴 라이즈 1.6 터보  모던,2018,13100000.0,108611,가솔린,자동,,1591180,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256555&gubun=K
기아,현대 YF쏘나타 2.0 VVT  Y20 프리미어 고급형,2009,3300000.0,99254,가솔린,자동,,1998165,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256556&gubun=K
기아,현대 더 뉴 팰리세이드 2.2 디젤 2WD  캘리그래피,2023,44900000.0,14291,디젤,자동,,2199202,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256708&gubun=K
기아,현대 그랜저HG 240  모던,2017,8400000.0,93534,가솔린,자동,,2359190,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2257116&gubun=K
기아,현대 싼타페CM 2.0 디젤 2WD  MLX 스마트팩,2012,3000000.0,246940,디젤,자동,,1995184,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2257111&gubun=K
기아,현대 뉴 에쿠스 4.6  VS460 프레스티지,2009,3800000.0,163967,가솔린,자동,,4627366,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2257122&gubun=K
기아,현대 뉴 에쿠스  5.0 VS500 프레스티지,2014,10900000.0,224550,가솔린/LPG겸용,자동,,5038416,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2253934&gubun=K
기아,현대 그랜드스타렉스 캠핑카,2008,19000000.0,87458,디젤,자동,,2497174,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2227392&gubun=K
기아,현대 코나 1.6 가솔린 터보 2WD 모던 팝,2018,15200000.0,58742,가솔린,자동,,1591177,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256904&gubun=K
기아,현대 포터2 냉동탑차,2022,17900000.0,82293,디젤,자동,,2497,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2246610&gubun=K
기아,현대 쏘나타 DN8 1.6 터보 프리미엄 패밀리,2020,18700000.0,93495,가솔린,자동,,1598180,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2252344&gubun=K
기아,현대 쏘나타 디 엣지 2.0 LPi 익스클루시브,2023,27500000.0,31573,LPG,자동,,1999146,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2255539&gubun=K
기아,현대 베라크루즈 3.0 디젤 4WD  익스클루시브 스페셜,2014,12700000.0,190374,디젤,자동,,2959255,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2257263&gubun=K
기아,현대 e-에어로타운 롱바디 34인승 자가용,2012,19500000.0,548868,디젤,수동,,5899225,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2248075&gubun=K
기아,현대 뉴스타렉스 캠핑카,2005,10500000.0,190000,디젤,자동,,2476,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2245589&gubun=K
기아,현대 e-카운티 캠핑카,2010,46500000.0,264232,디젤,수동,,3933,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2224195&gubun=K
기아,현대 카운티 캠핑카,2003,39990000.0,180000,디젤,수동,,3907,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2226229&gubun=K
기아,현대 스타렉스 캠핑카,2006,10500000.0,190000,디젤,자동,,2476,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2226233&gubun=K
기아,현대 카운티 캠핑카,2002,31000000.0,330000,디젤,수동,,3298,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2227729&gubun=K
기아,현대 카운티 캠핑카,2001,36500000.0,180000,디젤,수동,,3298,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2249195&gubun=K
기아,현대 e-카운티 표준형  25인승 디럭스,2012,19500000.0,198492,디젤,수동,,3933170,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2255696&gubun=K
기아,현대 유니버스 스페이스  럭셔리,2016,46500000.0,430192,디젤,수동,,12742380,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2255753&gubun=K
기아,현대 e-카운티 롱바디 25인승 자가용 슈퍼,2010,15500000.0,425634,디젤,수동,,3933170,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2255971&gubun=K
기아,현대 e-에어로타운 롱바디  34인승 자가용,2015,43500000.0,112319,디젤,수동,,5899225,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2255931&gubun=K
기아,현대 e-카운티 롱바디 25인승 자가용 슈퍼,2011,15000000.0,547196,디젤,수동,,3933170,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256661&gubun=K
기아,현대 디 올 뉴 팰리세이드 2.5 가솔린 터보 HEV 4WD 9인승 캘리그래피,2025,1000000.0,940,가솔린 하이브리드,자동,,2497334,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2249410&gubun=K
기아,현대 디 올 뉴 팰리세이드 2.5 가솔린 터보 HEV 4WD 9인승 캘리그래피,2025,1200000.0,500,가솔린 하이브리드,자동,,2497334,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2249699&gubun=K
기아,현대 디 올 뉴 싼타페 하이브리드 1.6 터보 HEV 2WD 캘리그래피,2025,1800000.0,850,가솔린 하이브리드,자동,,1598235,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2249880&gubun=K
기아,현대 더 뉴 아반떼 하이브리드 1.6 HEV 인스퍼레이션,2025,1000000.0,1100,가솔린 하이브리드,자동,,1580141,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2249950&gubun=K
기아,현대 뉴 에쿠스 3.8  VS380 프리미엄,2015,5300000.0,271000,가솔린,자동,,3778334,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2257243&gubun=K
기아,현대 그랜드스타렉스 2.5 디젤 밴 5인승 2WD  스마트,2017,11800000.0,87000,디젤,자동,,2497175,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256098&gubun=K
기아,현대 스타리아 2.2 디젤 캠핑카,2023,36800000.0,10482,디젤,자동,,2199177,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2255668&gubun=K
기아,현대 싼타페TM 2.0 가솔린 터보 2WD 인스퍼레이션,2018,21500000.0,57563,가솔린,자동,,1998235,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2255669&gubun=K
기아,현대 그랜드스타렉스 2.5 디젤 밴 3인승 2WD  CVX 디럭스,2015,4500000.0,298960,디젤,자동,,2497174,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256393&gubun=K
기아,현대 올 뉴 아반떼  1.6 인스퍼레이션,2020,15990000.0,59447,가솔린,자동,,1598123,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2249751&gubun=K
기아,현대 디 올 뉴 싼타페 하이브리드  1.6 터보 HEV 2WD 캘리그래피,2023,43990000.0,44122,가솔린 하이브리드,자동,,1598235,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2254498&gubun=K
기아,현대 더 뉴 싼타페  2.2 디젤 4WD 프레스티지 5인승,2022,28990000.0,129586,디젤,자동,,2151202,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2254953&gubun=K
기아,현대 더 뉴 그랜저  2.5 프리미엄,2022,23990000.0,91729,가솔린,자동,,2497198,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2255060&gubun=K
기아,현대 더 뉴 그랜저  2.5 프리미엄,2022,24990000.0,70897,가솔린,자동,,2497198,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2255061&gubun=K
기아,현대 디 올 뉴 싼타페  2.5 가솔린 터보 AWD 익스클루시브,2023,34990000.0,57381,가솔린,자동,,2497281,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2255285&gubun=K
기아,현대 디 올 뉴 투싼  1.6 가솔린 터보 AWD 인스퍼레이션,2021,26990000.0,59445,가솔린,자동,,1598180,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2255724&gubun=K
기아,현대 더 뉴 그랜저  2.5 르블랑,2021,26990000.0,73122,가솔린,자동,,2497198,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2255922&gubun=K
기아,현대 디 올 뉴 싼타페  2.5 가솔린 터보 AWD 프레스티지,2023,35990000.0,59340,가솔린,자동,,2497281,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2255952&gubun=K
기아,현대 디 올 뉴 싼타페  2.5 가솔린 터보 AWD 프레스티지,2023,35990000.0,67467,가솔린,자동,,2497281,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2255955&gubun=K
기아,현대 디 올 뉴 싼타페  2.5 가솔린 터보 AWD 프레스티지,2023,35990000.0,60745,가솔린,자동,,2497281,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2255957&gubun=K
기아,현대 LF쏘나타 하이브리드  2.0 HEV 프리미엄,2016,7990000.0,214044,가솔린 하이브리드,자동,,1999191,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256030&gubun=K
기아,현대 코나  1.6 디젤 2WD 모던 팝,2018,12990000.0,82646,디젤,자동,,1582136,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256039&gubun=K
기아,현대 포터2  LPG 슈퍼캡 초장축 스마트,2023,18990000.0,36141,LPG,자동,,2469,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256362&gubun=K
기아,현대 그랜저HG  240 럭셔리,2012,4990000.0,160350,가솔린,자동,,2359201,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256563&gubun=K
기아,현대 그랜저HG  240 럭셔리,2012,4990000.0,173611,가솔린,자동,,2359201,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256641&gubun=K
기아,현대 쏘나타 DN8  2.0 프리미엄 플러스,2021,17990000.0,85803,가솔린,자동,,1999160,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256737&gubun=K
기아,현대 그랜저HG  300 LPi 익스클루시브,2016,11300000.0,126221,LPG,자동,,2999235,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2251991&gubun=K
기아,현대 제네시스  GP500 프라다,2011,11900000.0,193174,가솔린/LPG겸용,자동,,5038430,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2252225&gubun=K
기아,현대 제네시스  BH380 로얄 VIP 팩,2012,9900000.0,154244,가솔린,자동,,3778334,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2253085&gubun=K
기아,현대 제네시스  BH380 로얄,2008,4900000.0,177167,가솔린,자동,,3778290,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256842&gubun=K
기아,현대 싼타페DM  2.0 디젤 2WD 익스클루시브,2014,7900000.0,235448,디젤,자동,,1995184,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2257036&gubun=K
기아,현대 제네시스  GP500 프라다,2012,12900000.0,239801,가솔린,자동,,5038430,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2257252&gubun=K
기아,현대 투싼ix 2.0 디젤 2WD X20 스페셜팩,2012,6200000.0,95766,디젤,자동,,1995184,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2247466&gubun=K
기아,현대 테라칸 2.9 디젤 4WD JX290 최고급형,2005,3800000.0,99203,디젤,자동,,2902174,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2247145&gubun=K
기아,현대 쏘나타 DN8 2.0 LPi 프리미엄,2019,17400000.0,54974,LPG,자동,,1999146,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2246502&gubun=K
기아,현대 그랜드스타렉스 어린이보호차  디젤 12인승 2WD,2012,6000000.0,148161,디젤,자동,,2497175,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256144&gubun=K
기아,현대 그랜드스타렉스 2.5 디젤 밴 5인승 2WD CVX 럭셔리,2014,5400000.0,269611,디젤,자동,,2497174,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2250285&gubun=K
기아,현대 더 뉴 그랜저 2.5 프리미엄 초이스,2020,23600000.0,50390,가솔린,자동,,2497198,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2251185&gubun=K
기아,현대 포터2 시티밴,2022,20000000.0,17169,디젤,자동,,2497,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2253450&gubun=K
기아,현대 그랜드스타렉스 2.5 디젤 밴 3인승 2WD 스마트,2016,11400000.0,108073,디젤,자동,,2497175,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2253754&gubun=K
기아,현대 싼타페TM 2.0 디젤 2WD 프레스티지,2019,22600000.0,71298,디젤,자동,,1995186,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2254048&gubun=K
기아,현대 그랜저HG 240 모던,2013,7700000.0,51183,가솔린,자동,,2359201,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2254663&gubun=K
기아,현대 더 뉴 아반떼AD 1.6 스마트,2019,12000000.0,63051,가솔린,자동,,1598123,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2254825&gubun=K
기아,현대 그랜저HG 240 럭셔리,2012,6000000.0,122529,가솔린,자동,,2359201,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2255263&gubun=K
