origin,maker_code,model_code,generation_code,grade_code,grade_name,grade_volume,term_code,term_name,term_volume
K,49,42,633,6263,TCi 일반캡,1,36351.0,초장축 디럭스 일반형,0.0
K,49,42,633,16642,일반캡,0,,,
K,49,42,633,16643,일반캡 4WD,0,,,
K,49,42,633,16645,더블캡,2,36390.0,장축 스마트,0.0
K,49,42,633,16645,더블캡,2,36386.0,초장축 스타일,1.0
K,49,42,633,16645,더블캡,2,36387.0,초장축 스마트,0.0
K,49,42,633,16645,더블캡,2,36388.0,초장축 모던,1.0
K,49,42,633,16645,더블캡,2,36389.0,초장축 프리미엄,0.0
K,49,42,633,16646,더블캡 4WD,0,,,
K,49,42,633,7031,더블캡 내장탑차,2,,,
K,49,42,633,11319,슈퍼캡,2,36423.0,장축 스마트,0.0
K,49,42,633,11319,슈퍼캡,2,36424.0,장축 모던,0.0
K,49,42,633,11319,슈퍼캡,2,29191.0,초장축 스타일,0.0
K,49,42,633,11319,슈퍼캡,2,29192.0,초장축 스마트,1.0
K,49,42,633,11319,슈퍼캡,2,29190.0,초장축 모던,1.0
K,49,42,633,11319,슈퍼캡,2,29193.0,초장축 프리미엄,0.0
K,49,42,633,16649,슈퍼캡 4WD,0,,,
K,49,42,633,10780,슈퍼캡 내장탑차,1,23023.0,,0.0
K,49,42,633,10780,슈퍼캡 내장탑차,1,33667.0,스타일,0.0
K,49,42,633,10780,슈퍼캡 내장탑차,1,33668.0,스마트,0.0
K,49,42,633,10780,슈퍼캡 내장탑차,1,33669.0,모던플러스,0.0
K,49,42,633,10780,슈퍼캡 내장탑차,1,38866.0,초장축 디럭스,0.0
K,49,42,633,10780,슈퍼캡 내장탑차,1,41075.0,초장축 슈퍼캡 플러스,1.0
K,49,42,633,10212,슈퍼캡 냉동탑차,0,,,
K,49,42,633,9988,슈퍼캡 냉장탑차,0,,,
K,49,42,633,7036,덤프,0,,,
K,49,42,633,13961,덤프 4WD,0,,,
K,49,42,633,7032,스낵카,0,,,
K,49,42,633,7028,시티밴,2,,,
K,49,42,633,7024,윙바디,5,14566.0,,4.0
K,49,42,633,7024,윙바디,5,24248.0,(12년~),0.0
K,49,42,633,7034,이동주유차,0,,,
K,49,42,633,13033,익스탑,0,,,
K,49,42,633,7030,캠핑카,4,,,
K,49,42,633,7033,트랜스게이트,0,,,
K,49,42,633,7037,트랜스파워게이트,0,,,
K,49,42,633,7041,파워게이트,9,,,
K,49,42,633,7039,활어운반차,0,,,
K,49,42,633,7018,내장탑차,0,,,
K,49,42,633,7017,냉동탑차,1,,,
K,49,42,633,14037,냉장탑차,1,,,
K,49,42,633,13790,다용도탑차,0,,,
K,49,42,633,7020,보냉탑차,0,,,
K,49,42,633,7009,기타,0,,,
K,49,42,2109,14354,슈퍼캡,0,,,
K,49,42,2109,16650,내장탑차,0,,,
K,49,42,2109,16651,윙바디,0,,,
K,49,42,2109,16652,파워게이트,0,,,
K,49,42,2348,15415,1.25톤,0,,,
K,49,42,2348,15416,일반캡,0,,,
K,49,42,2348,15418,더블캡,0,,,
K,49,42,2348,15417,슈퍼캡,0,,,
K,49,42,2348,16657,LPG 일반캡,0,,,
K,49,42,2348,16659,LPG 더블캡,0,,,
K,49,42,2348,16658,LPG 슈퍼캡,0,,,
K,49,42,2348,16654,터보 일반캡,0,,,
K,49,42,2348,16656,터보 더블캡,0,,,
K,49,42,2348,16655,터보 슈퍼캡,0,,,
K,49,42,2348,16660,고소작업차,0,,,
K,49,42,2348,16661,내장탑,0,,,
K,49,42,2348,16662,냉동탑,0,,,
K,49,42,2348,16663,다용도탑차,0,,,
K,49,42,2348,16664,덤프,0,,,
K,49,42,2348,16665,렉커,0,,,
K,49,42,2348,16666,바가지차,0,,,
K,49,42,2348,16667,보냉탑차,0,,,
K,49,42,2348,16668,사다리차,0,,,
K,49,42,2348,16669,셔터밴,0,,,
K,49,42,2348,16670,씨티밴,0,,,
K,49,42,2348,16671,윙바디,0,,,
K,49,42,2348,16672,주유차,0,,,
K,49,42,2348,16673,진개덤프트럭,0,,,
K,49,42,2348,16674,집게차,0,,,
K,49,42,2348,15422,캠핑카,0,,,
K,49,42,2348,16675,크레인,0,,,
K,49,42,2348,16676,탱크로리,0,,,
K,49,42,2348,16677,파워게이트,0,,,
K,49,42,2348,16678,홈로리,0,,,
K,49,42,2348,16679,활어차,0,,,
K,49,42,421,4532,1.25톤,0,,,
K,49,42,421,4322,LPG 일반캡,0,,,
K,49,42,421,4325,LPG 더블캡,0,,,
K,49,42,421,4323,LPG 슈퍼캡,0,,,
K,49,42,421,6974,내장탑차,0,,,
K,49,42,421,6965,냉동탑차,0,,,
K,49,42,421,16681,다용도탑차,0,,,
K,49,42,421,4526,일반캡,0,,,
K,49,42,421,9983,일반캡 내장탑차,0,,,
K,49,42,421,9984,일반캡 보냉탑차,0,,,
K,49,42,421,4534,더블캡,0,,,
K,49,42,421,9985,더블캡 내장탑차,0,,,
K,49,42,421,9986,더블캡 냉동탑차,0,,,
K,49,42,421,4528,슈퍼캡,0,,,
K,49,42,421,6966,슈퍼캡 내장탑차,0,,,
K,49,42,421,9981,슈퍼캡 냉동탑차,0,,,
K,49,42,421,9964,슈퍼캡 냉장탑차,0,,,
K,49,42,421,9982,슈퍼캡 보냉탑차,0,,,
K,49,42,421,6185,터보 일반캡,0,,,
K,49,42,421,6184,터보 슈퍼캡,0,,,
K,49,42,421,6972,스낵카,0,,,
K,49,42,421,16683,씨티밴,0,,,
K,49,42,421,16686,운전교습용,0,,,
K,49,42,421,16684,윙바디,0,,,
K,49,42,421,11442,이동주유차,0,,,
K,49,42,421,16685,진개덤프,0,,,
K,49,42,421,16687,크레인,0,,,
K,49,42,421,16680,파워게이트,0,,,
K,49,42,421,11048,활어운반차,0,,,
K,49,42,421,16682,덤프,0,,,
K,49,42,421,6986,리프트,0,,,
K,49,20,2798,18216,2.5 가솔린 터보 2WD,4,39881.0,익스클루시브,0.0
K,49,20,2798,18216,2.5 가솔린 터보 2WD,4,39882.0,프레스티지,2.0
K,49,20,2798,18216,2.5 가솔린 터보 2WD,4,41134.0,H-Pick,0.0
K,49,20,2798,18216,2.5 가솔린 터보 2WD,4,41135.0,블랙 익스테리어,0.0
K,49,20,2798,18216,2.5 가솔린 터보 2WD,4,39883.0,캘리그래피,2.0
K,49,20,2798,18216,2.5 가솔린 터보 2WD,4,41136.0,블랙잉크,0.0
K,49,20,2798,18217,2.5 가솔린 터보 AWD,6,39884.0,익스클루시브,1.0
K,49,20,2798,18217,2.5 가솔린 터보 AWD,6,39887.0,프레스티지,4.0
K,49,20,2798,18217,2.5 가솔린 터보 AWD,6,41137.0,H-Pick,0.0
K,49,20,2798,18217,2.5 가솔린 터보 AWD,6,41138.0,블랙 익스테리어,0.0
K,49,20,2798,18217,2.5 가솔린 터보 AWD,6,39886.0,캘리그래피,1.0
K,49,20,2798,18217,2.5 가솔린 터보 AWD,6,41139.0,블랙잉크,0.0
K,49,20,2799,18214,1.6 터보 HEV 2WD,5,39875.0,익스클루시브,0.0
K,49,20,2799,18214,1.6 터보 HEV 2WD,5,39876.0,프레스티지,1.0
K,49,20,2799,18214,1.6 터보 HEV 2WD,5,41010.0,프레스티지 플러스,1.0
K,49,20,2799,18214,1.6 터보 HEV 2WD,5,41129.0,H-Pick,0.0
K,49,20,2799,18214,1.6 터보 HEV 2WD,5,41130.0,블랙 익스테리어,0.0
K,49,20,2799,18214,1.6 터보 HEV 2WD,5,39877.0,캘리그래피,3.0
K,49,20,2799,18214,1.6 터보 HEV 2WD,5,41131.0,블랙잉크,0.0
K,49,20,2799,18215,1.6 터보 HEV AWD,3,39878.0,익스클루시브,0.0
K,49,20,2799,18215,1.6 터보 HEV AWD,3,39879.0,프레스티지,1.0
K,49,20,2799,18215,1.6 터보 HEV AWD,3,41011.0,프레스티지 플러스,0.0
K,49,20,2799,18215,1.6 터보 HEV AWD,3,41132.0,H-Pick,0.0
K,49,20,2799,18215,1.6 터보 HEV AWD,3,41133.0,블랙 익스테리어,0.0
K,49,20,2799,18215,1.6 터보 HEV AWD,3,39880.0,캘리그래피,2.0
K,49,20,2799,18215,1.6 터보 HEV AWD,3,41128.0,블랙잉크,0.0
K,49,20,2317,15289,2.2 디젤 2WD,0,,,
K,49,20,2317,15290,2.2 디젤 4WD,1,33452.0,프리미엄 5인승,0.0
K,49,20,2317,15290,2.2 디젤 4WD,1,33453.0,프리미엄 7인승,0.0
K,49,20,2317,15290,2.2 디젤 4WD,1,33454.0,프리미엄 초이스 5인승,0.0
K,49,20,2317,15290,2.2 디젤 4WD,1,33455.0,프리미엄 초이스 7인승,0.0
K,49,20,2317,15290,2.2 디젤 4WD,1,35341.0,익스클루시브 5인승,0.0
K,49,20,2317,15290,2.2 디젤 4WD,1,35342.0,익스클루시브 6인승,0.0
K,49,20,2317,15290,2.2 디젤 4WD,1,35343.0,익스클루시브 7인승,0.0
K,49,20,2317,15290,2.2 디젤 4WD,1,33456.0,프레스티지 5인승,1.0
K,49,20,2317,15290,2.2 디젤 4WD,1,35344.0,프레스티지 6인승,0.0
K,49,20,2317,15290,2.2 디젤 4WD,1,33457.0,프레스티지 7인승,0.0
K,49,20,2317,15290,2.2 디젤 4WD,1,33458.0,캘리그래피 5인승,0.0
K,49,20,2317,15290,2.2 디젤 4WD,1,35345.0,캘리그래피 6인승,0.0
K,49,20,2317,15290,2.2 디젤 4WD,1,33459.0,캘리그래피 7인승,0.0
K,49,20,2317,15638,2.5 가솔린 터보 2WD,0,,,
K,49,20,2317,15639,2.5 가솔린 터보 AWD,0,,,
K,49,20,2400,15668,1.6 터보 HEV 2WD,6,34377.0,익스클루시브 5인승,1.0
K,49,20,2400,15668,1.6 터보 HEV 2WD,6,35365.0,익스클루시브 6인승,0.0
K,49,20,2400,15668,1.6 터보 HEV 2WD,6,35366.0,익스클루시브 7인승,0.0
K,49,20,2400,15668,1.6 터보 HEV 2WD,6,34378.0,프레스티지 5인승,1.0
K,49,20,2400,15668,1.6 터보 HEV 2WD,6,35367.0,프레스티지 6인승,0.0
K,49,20,2400,15668,1.6 터보 HEV 2WD,6,35368.0,프레스티지 7인승,0.0
K,49,20,2400,15668,1.6 터보 HEV 2WD,6,34379.0,캘리그래피 5인승,2.0
K,49,20,2400,15668,1.6 터보 HEV 2WD,6,35369.0,캘리그래피 6인승,2.0
K,49,20,2400,15668,1.6 터보 HEV 2WD,6,35370.0,캘리그래피 7인승,0.0
K,49,20,2400,15669,1.6 터보 HEV AWD,0,,,
K,49,20,1897,13682,2.0 가솔린 터보 2WD,1,30422.0,프리미엄,0.0
K,49,20,1897,13682,2.0 가솔린 터보 2WD,1,31294.0,익스클루시브,0.0
K,49,20,1897,13682,2.0 가솔린 터보 2WD,1,30423.0,익스클루시브 스페셜,0.0
K,49,20,1897,13682,2.0 가솔린 터보 2WD,1,31295.0,프레스티지,0.0
K,49,20,1897,13682,2.0 가솔린 터보 2WD,1,30689.0,인스퍼레이션,1.0
K,49,20,1897,13683,2.0 가솔린 터보 4WD,0,,,
K,49,20,1897,13678,2.0 디젤 2WD,4,30426.0,모던,0.0
K,49,20,1897,13678,2.0 디젤 2WD,4,30427.0,프리미엄,0.0
K,49,20,1897,13678,2.0 디젤 2WD,4,30428.0,익스클루시브,1.0
K,49,20,1897,13678,2.0 디젤 2WD,4,30429.0,익스클루시브 스페셜,2.0
K,49,20,1897,13678,2.0 디젤 2WD,4,30430.0,프레스티지,1.0
K,49,20,1897,13678,2.0 디젤 2WD,4,30690.0,인스퍼레이션,0.0
K,49,20,1897,13679,2.0 디젤 4WD,0,,,
K,49,20,1897,13680,2.2 디젤 2WD,0,,,
K,49,20,1897,13681,2.2 디젤 4WD,0,,,
K,49,20,1661,13324,2.0 가솔린 터보 2WD,0,,,
K,49,20,1661,13325,2.0 가솔린 터보 4WD,0,,,
K,49,20,1661,12256,2.0 디젤 2WD,2,26459.0,스마트,0.0
K,49,20,1661,12256,2.0 디젤 2WD,2,26460.0,모던,0.0
K,49,20,1661,12256,2.0 디젤 2WD,2,26461.0,프리미엄,1.0
K,49,20,1661,12256,2.0 디젤 2WD,2,30061.0,밸류 플러스,1.0
K,49,20,1661,12256,2.0 디젤 2WD,2,26462.0,익스클루시브,0.0
K,49,20,1661,12256,2.0 디젤 2WD,2,26463.0,익스클루시브 스페셜,0.0
K,49,20,1661,12256,2.0 디젤 2WD,2,28233.0,1 밀리언 스타일,0.0
K,49,20,1661,12256,2.0 디젤 2WD,2,27464.0,1 밀리언,0.0
K,49,20,1661,12257,2.0 디젤 4WD,1,26464.0,프리미엄,1.0
K,49,20,1661,12257,2.0 디젤 4WD,1,26465.0,익스클루시브,0.0
K,49,20,1661,12257,2.0 디젤 4WD,1,26466.0,익스클루시브 스페셜,0.0
K,49,20,1661,12257,2.0 디젤 4WD,1,28235.0,1 밀리언 스타일,0.0
K,49,20,1661,12257,2.0 디젤 4WD,1,28234.0,1 밀리언,0.0
K,49,20,1661,12257,2.0 디젤 4WD,1,35362.0,스마트,0.0
K,49,20,1661,12257,2.0 디젤 4WD,1,35363.0,모던,0.0
K,49,20,1661,12257,2.0 디젤 4WD,1,35364.0,밸류 플러스,0.0
K,49,20,1661,12258,2.2 디젤 2WD,0,,,
K,49,20,1661,12259,2.2 디젤 4WD,0,,,
K,49,20,1503,11300,2.0 디젤 2WD,5,24053.0,스마트,0.0
K,49,20,1503,11300,2.0 디젤 2WD,5,24051.0,모던,1.0
K,49,20,1503,11300,2.0 디젤 2WD,5,24052.0,프리미엄,1.0
K,49,20,1503,11300,2.0 디젤 2WD,5,24050.0,익스클루시브,2.0
K,49,20,1503,11300,2.0 디젤 2WD,5,25736.0,익스클루시브 스페셜,1.0
K,49,20,1503,11346,2.0 디젤 4WD,0,,,
K,49,20,1503,11301,2.2 디젤 2WD,0,,,
K,49,20,1503,11347,2.2 디젤 4WD,1,24146.0,스마트,0.0
K,49,20,1503,11347,2.2 디젤 4WD,1,24144.0,모던,0.0
K,49,20,1503,11347,2.2 디젤 4WD,1,24145.0,프리미엄,0.0
K,49,20,1503,11347,2.2 디젤 4WD,1,24143.0,익스클루시브,1.0
K,49,20,1503,11347,2.2 디젤 4WD,1,25733.0,익스클루시브 스페셜,0.0
K,49,20,1503,15257,3.3 가솔린 4WD (수출형),0,,,
K,49,20,1158,8744,2.0 디젤 2WD,1,19631.0,CLX 디럭스,0.0
K,49,20,1158,8744,2.0 디젤 2WD,1,19632.0,MLX 디럭스,0.0
K,49,20,1158,8744,2.0 디젤 2WD,1,25494.0,프리미어,0.0
K,49,20,1158,8744,2.0 디젤 2WD,1,21494.0,MLX 스마트팩,1.0
K,49,20,1158,8744,2.0 디젤 2WD,1,19634.0,MLX 프리미어,0.0
K,49,20,1158,8744,2.0 디젤 2WD,1,19635.0,SLX 프리미엄,0.0
K,49,20,1158,8744,2.0 디젤 2WD,1,35351.0,MLX 럭셔리,0.0
K,49,20,1158,8744,2.0 디젤 2WD,1,35352.0,MLX 월드컵 스페셜 에디션,0.0
K,49,20,1158,8744,2.0 디젤 2WD,1,35353.0,SLX 프리미엄,0.0
K,49,20,1158,8747,2.2 디젤 2WD,0,,,
K,49,20,1158,8750,2.2 디젤 4WD,0,,,
K,49,20,1158,8753,2.4 가솔린,0,,,
K,49,20,1158,8756,2.7 LPi,0,,,
K,49,20,1158,13689,2.4 가솔린 (수출형),0,,,
K,49,20,786,8757,2.0 디젤 2WD,2,19650.0,CLX 고급형,0.0
K,49,20,786,8757,2.0 디젤 2WD,2,19651.0,CLX 최고급형,0.0
K,49,20,786,8757,2.0 디젤 2WD,2,38878.0,CLX 디럭스,0.0
K,49,20,786,8757,2.0 디젤 2WD,2,19652.0,MLX 기본형,0.0
K,49,20,786,8757,2.0 디젤 2WD,2,19653.0,MLX 고급형,1.0
K,49,20,786,8757,2.0 디젤 2WD,2,38879.0,MLX 디럭스,0.0
K,49,20,786,8757,2.0 디젤 2WD,2,38880.0,MLX 럭셔리,1.0
K,49,20,786,8757,2.0 디젤 2WD,2,38881.0,MLX  프리미어,0.0
K,49,20,786,8757,2.0 디젤 2WD,2,38884.0,MLX 스마트팩,0.0
K,49,20,786,8757,2.0 디젤 2WD,2,38883.0,MLX 월드컵 스페셜 에디션,0.0
K,49,20,786,8757,2.0 디젤 2WD,2,19654.0,SLX 고급형,0.0
K,49,20,786,8757,2.0 디젤 2WD,2,38882.0,SLX 프리미엄,0.0
K,49,20,786,8757,2.0 디젤 2WD,2,19655.0,스타일팩,0.0
K,49,20,786,8762,2.2 디젤 2WD,0,,,
K,49,20,786,8766,2.2 디젤 4WD,0,,,
K,49,20,786,7206,2.4 가솔린 (수출형),0,,,
K,49,20,786,17834,2.7 LPi,0,,,
K,49,20,408,8733,2.0 가솔린,0,,,
K,49,20,408,8726,2.0 디젤 2WD,0,,,
K,49,20,408,8728,2.0 디젤 4WD,0,,,
K,49,20,408,8736,2.7 LPG,0,,,
K,49,20,408,8735,2.7 가솔린 4WD,0,,,
K,49,20,408,8738,2.7 가솔린 4WD (수출형),0,,,
K,49,21,2780,18158,1.6 터보,0,,,
K,49,21,2780,18159,2.0,2,39749.0,프리미엄,1.0
K,49,21,2780,18159,2.0,2,39750.0,익스클루시브,1.0
K,49,21,2780,18159,2.0,2,39751.0,인스퍼레이션,0.0
K,49,21,2780,18159,2.0,2,39752.0,N 라인,0.0
K,49,21,2780,18159,2.0,2,41174.0,에스,0.0
K,49,21,2780,18160,2.5 터보,0,,,
K,49,21,2780,18161,2.0 LPi,1,39753.0,프리미엄,0.0
K,49,21,2780,18161,2.0 LPi,1,39754.0,익스클루시브,1.0
K,49,21,2780,18161,2.0 LPi,1,39755.0,인스퍼레이션,0.0
K,49,21,2780,18162,2.0 LPi (렌터카용),2,39757.0,비즈니스1,2.0
K,49,21,2780,18162,2.0 LPi (렌터카용),2,39758.0,비즈니스2,0.0
K,49,21,2780,18163,2.0 LPi (장애인용),0,,,
K,49,21,2781,18164,2.0 HEV,1,39759.0,프리미엄,0.0
K,49,21,2781,18164,2.0 HEV,1,39760.0,익스클루시브,0.0
K,49,21,2781,18164,2.0 HEV,1,39761.0,인스퍼레이션,1.0
K,49,21,2781,18164,2.0 HEV,1,41175.0,에스,0.0
K,49,21,1985,14232,1.6 터보,1,34819.0,모던,0.0
K,49,21,1985,14232,1.6 터보,1,31733.0,스마트,0.0
K,49,21,1985,14232,1.6 터보,1,31734.0,프리미엄,0.0
K,49,21,1985,14232,1.6 터보,1,31736.0,프리미엄 밀레니얼,0.0
K,49,21,1985,14232,1.6 터보,1,31735.0,프리미엄 패밀리,1.0
K,49,21,1985,14232,1.6 터보,1,34507.0,프리미엄 플러스,0.0
K,49,21,1985,14232,1.6 터보,1,31737.0,인스퍼레이션,0.0
K,49,21,1985,13957,2.0,1,34817.0,모던,0.0
K,49,21,1985,13957,2.0,1,31191.0,스마트,0.0
K,49,21,1985,13957,2.0,1,31192.0,프리미엄,0.0
K,49,21,1985,13957,2.0,1,31193.0,프리미엄 패밀리,0.0
K,49,21,1985,13957,2.0,1,31194.0,프리미어 밀레니얼,0.0
K,49,21,1985,13957,2.0,1,34818.0,프리미엄 플러스,1.0
K,49,21,1985,13957,2.0,1,31195.0,인스퍼레이션,0.0
K,49,21,1985,15645,2.5 터보,0,,,
K,49,21,1985,13958,2.0 LPi,1,31197.0,스마트,0.0
K,49,21,1985,13958,2.0 LPi,1,31198.0,모던,0.0
K,49,21,1985,13958,2.0 LPi,1,31199.0,프리미엄,1.0
K,49,21,1985,13958,2.0 LPi,1,34506.0,프리미엄 패밀리,0.0
K,49,21,1985,13958,2.0 LPi,1,35378.0,프리미엄 밀레니얼,0.0
K,49,21,1985,13958,2.0 LPi,1,35379.0,프리미엄 플러스,0.0
K,49,21,1985,13958,2.0 LPi,1,31200.0,인스퍼레이션,0.0
K,49,21,1985,14231,2.0 LPi (렌터카용),0,,,
K,49,21,1985,14230,2.0 LPG (장애인용),0,,,
K,49,21,2084,14345,2.0 HEV,0,,,
K,49,21,1796,12979,1.6 터보,1,28253.0,스타일,0.0
K,49,21,1796,12979,1.6 터보,1,29279.0,스마트,0.0
K,49,21,1796,12979,1.6 터보,1,29280.0,모던,1.0
K,49,21,1796,12979,1.6 터보,1,29281.0,프리미엄,0.0
K,49,21,1796,12979,1.6 터보,1,35387.0,마이 시티 에디션,0.0
K,49,21,1796,12979,1.6 터보,1,35388.0,마이 트립 에디션,0.0
K,49,21,1796,12978,1.7 디젤,0,,,
K,49,21,1796,12980,2.0,1,28261.0,스타일,0.0
K,49,21,1796,12980,2.0,1,28262.0,스마트,0.0
K,49,21,1796,12980,2.0,1,30573.0,스마트 초이스,0.0
K,49,21,1796,12980,2.0,1,30574.0,스마트 스페셜,0.0
K,49,21,1796,12980,2.0,1,28263.0,모던,0.0
K,49,21,1796,12980,2.0,1,28264.0,프리미엄 스페셜,1.0
K,49,21,1796,12980,2.0,1,30575.0,익스트림 셀렉션,0.0
K,49,21,1796,12981,2.0 터보,0,,,
K,49,21,1796,13367,2.0 LPi,1,29350.0,스타일,1.0
K,49,21,1796,13367,2.0 LPi,1,29348.0,모던,0.0
K,49,21,1796,13367,2.0 LPi,1,29349.0,프리미엄,0.0
K,49,21,1796,16098,2.0 LPi (장애인용),0,,,
K,49,21,1796,16099,2.0 LPi (택시형),0,,,
K,49,21,1830,13348,2.0 HEV,1,29274.0,스마트,0.0
K,49,21,1830,13348,2.0 HEV,1,29275.0,모던,1.0
K,49,21,1830,13348,2.0 HEV,1,29276.0,프리미엄,0.0
K,49,21,1830,13348,2.0 HEV,1,29277.0,프리미엄 스페셜,0.0
K,49,21,1830,13499,2.0 PHEV,0,,,
K,49,21,1596,12282,1.6 터보,0,,,
K,49,21,1596,12283,1.7 디젤,3,26527.0,스타일,2.0
K,49,21,1596,12283,1.7 디젤,3,26528.0,스마트,1.0
K,49,21,1596,12283,1.7 디젤,3,26529.0,스마트 스페셜,0.0
K,49,21,1596,12283,1.7 디젤,3,27463.0,케어 플러스,0.0
K,49,21,1596,11785,2.0,1,25135.0,스타일,0.0
K,49,21,1596,11785,2.0,1,26586.0,스타일 스페셜,0.0
K,49,21,1596,11785,2.0,1,27461.0,케어 플러스,0.0
K,49,21,1596,11785,2.0,1,25136.0,스마트,1.0
K,49,21,1596,11785,2.0,1,26587.0,스마트 스페셜,0.0
K,49,21,1596,11785,2.0,1,25137.0,프리미엄,0.0
K,49,21,1596,11785,2.0,1,26588.0,프리미엄 스페셜,0.0
K,49,21,1596,12176,2.0 터보,0,,,
K,49,21,1596,11786,2.4,0,,,
K,49,21,1596,11787,2.0 LPi,0,,,
K,49,21,1596,16100,2.0 LPi (장애인용),0,,,
K,49,21,1596,16101,2.0 LPi (택시형),0,,,
K,49,21,1596,12746,2.0 구조변경(가솔린),0,,,
K,49,21,1728,12667,2.0 HEV,1,27433.0,스마트,0.0
K,49,21,1728,12667,2.0 HEV,1,27434.0,모던,0.0
K,49,21,1728,12667,2.0 HEV,1,27435.0,모던 스페셜,0.0
K,49,21,1728,12667,2.0 HEV,1,27436.0,프리미엄,1.0
K,49,21,1728,12667,2.0 HEV,1,27437.0,프리미엄 스페셜,0.0
K,49,21,1728,12668,2.0 PHEV,0,,,
K,49,21,1542,13368,2.0,1,29353.0,스타일,0.0
K,49,21,1542,13368,2.0,1,29354.0,블루세이버,0.0
K,49,21,1542,13368,2.0,1,29355.0,스마트,0.0
K,49,21,1542,13368,2.0,1,29356.0,어트랙션,0.0
K,49,21,1542,13368,2.0,1,29357.0,모던,1.0
K,49,21,1542,13368,2.0,1,29358.0,프리미엄,0.0
K,49,21,1542,13369,2.0 터보,0,,,
K,49,21,1542,11576,2.0 LPi,0,,,
K,49,21,1542,16105,2.0 LPi (장애인용),0,,,
K,49,21,1542,16106,2.0 LPi (택시형),0,,,
K,49,21,1542,12739,구조변경(가솔린),0,,,
K,49,21,1416,13371,2.0 HEV,1,29362.0,스마트,0.0
K,49,21,1416,13371,2.0 HEV,1,29363.0,프리미어,1.0
K,49,21,1416,13371,2.0 HEV,1,29364.0,로얄,0.0
K,49,21,1416,13371,2.0 HEV,1,29365.0,모던,0.0
K,49,21,1416,13371,2.0 HEV,1,29366.0,프리미엄,0.0
K,49,21,1416,13371,2.0 HEV,1,29367.0,수출형,0.0
K,49,21,1154,13372,2.0 VVT,3,29368.0,Y20 그랜드,0.0
K,49,21,1154,13372,2.0 VVT,3,29369.0,Y20 프라임 고급형,0.0
K,49,21,1154,13372,2.0 VVT,3,29370.0,Y20 프라임 최고급형,0.0
K,49,21,1154,13372,2.0 VVT,3,29371.0,Y20 프라임,0.0
K,49,21,1154,13372,2.0 VVT,3,29372.0,Y20 프라임 블랙,1.0
K,49,21,1154,13372,2.0 VVT,3,29373.0,Y20 럭셔리,0.0
K,49,21,1154,13372,2.0 VVT,3,29375.0,Y20 프리미어,0.0
K,49,21,1154,13372,2.0 VVT,3,29376.0,Y20 프리미어 고급형,2.0
K,49,21,1154,13372,2.0 VVT,3,29377.0,Y20 프리미어 최고급형,0.0
K,49,21,1154,13372,2.0 VVT,3,29374.0,Y20 프리미어 베이지,0.0
K,49,21,1154,13372,2.0 VVT,3,29378.0,Y20 월드컵 스페셜 에디션,0.0
K,49,21,1154,13372,2.0 VVT,3,29381.0,Y20 탑,0.0
K,49,21,1154,13372,2.0 VVT,3,29379.0,Y20 탑 고급형,0.0
K,49,21,1154,13372,2.0 VVT,3,29380.0,Y20 탑 최고급형,0.0
K,49,21,1154,13372,2.0 VVT,3,29382.0,Y20 탑 와인스페셜,0.0
K,49,21,1154,13372,2.0 VVT,3,29383.0,Y20 로얄,0.0
K,49,21,1154,13372,2.0 VVT,3,29384.0,Y20 스포츠,0.0
K,49,21,1154,13373,2.0 CVVL,1,29385.0,그랜드,0.0
K,49,21,1154,13373,2.0 CVVL,1,29386.0,블루세이버,0.0
K,49,21,1154,13373,2.0 CVVL,1,29387.0,프라임,0.0
K,49,21,1154,13373,2.0 CVVL,1,29388.0,럭셔리,0.0
K,49,21,1154,13373,2.0 CVVL,1,29389.0,프리미어,1.0
K,49,21,1154,13373,2.0 CVVL,1,29390.0,탑,0.0
K,49,21,1154,13373,2.0 CVVL,1,29391.0,로얄,0.0
K,49,21,1154,12666,2.0 터보,0,,,
K,49,21,1154,7230,2.0 LPi,1,26944.0,디럭스,1.0
K,49,21,1154,7230,2.0 LPi,1,26945.0,럭셔리,0.0
K,49,21,1154,7230,2.0 LPi,1,26946.0,프리미어,0.0
K,49,21,1154,7230,2.0 LPi,1,26947.0,탑,0.0
K,49,21,1154,16116,2.0 LPi (장애인용),0,,,
K,49,21,1154,16117,2.0 LPi (택시형),0,,,
K,49,21,1154,12740,구조변경(가솔린),0,,,
K,49,21,1154,8836,2.4,0,,,
K,49,21,1154,11919,2.4 수출형,0,,,
K,49,21,913,8812,2.0,0,,,
K,49,21,913,8819,2.0 디젤,0,,,
K,49,21,913,8825,2.4,0,,,
K,49,21,913,16109,2.0 LPi,0,,,
K,49,21,913,7111,2.0 LPi (장애인용),0,,,
K,49,21,913,16110,2.0 LPi (택시형),0,,,
K,49,21,729,354,2.0,0,,,
K,49,21,729,8801,2.0 디젤,0,,,
K,49,21,729,8804,2.4,0,,,
K,49,21,729,368,3.3,0,,,
K,49,21,729,7049,2.0 LPi,0,,,
K,49,21,729,16107,2.0 LPi (장애인용),0,,,
K,49,21,729,11884,2.4 (수출형),0,,,
K,49,21,397,330,1.8,0,,,
K,49,21,397,8789,2.0,0,,,
K,49,21,397,8792,2.0 CVT,0,,,
K,49,21,397,7071,2.0 LPG,0,,,
K,49,21,397,16833,2.0 LPG (장애인용),0,,,
K,49,21,397,7076,2.4 (수출형),0,,,
K,49,21,397,5846,2.5,0,,,
